"X"	"SRR16937042"	"SRR16937048"	"SRR16937053"	"SRR16937054"	"SRR16937062"	"SRR16937069"	"SRR16937070"	"SRR16937075"	"SRR16937078"	"SRR16937086"	"SRR16937090"	"SRR16937096"	"SRR16937099"	"SRR16937105"	"SRR16937110"	"SRR16937118"	"SRR16937123"	"SRR16937129"	"SRR16937134"	"SRR16937140"	"SRR16937141"	"SRR16937151"	"SRR16937156"	"SRR16937161"	"SRR16937165"	"SRR16937173"	"SRR16937174"	"SRR16937178"	"SRR16937185"	"SRR16937186"	"SRR16937196"	"SRR16937199"	"SRR16937202"	"SRR16937208"	"SRR16937213"	"SRR16937222"	"SRR16937224"	"SRR16937228"	"SRR16937231"	"SRR16937235"	"SRR16937243"	"SRR16937248"	"SRR16937252"	"SRR16937258"	"SRR16937264"	"SRR16937270"	"SRR16937277"	"SRR16937280"	"SRR16937283"	"SRR16937037"	"SRR16937038"	"SRR16937039"	"SRR16937043"	"SRR16937045"	"SRR16937051"	"SRR16937052"	"SRR16937055"	"SRR16937056"	"SRR16937060"	"SRR16937061"	"SRR16937066"	"SRR16937067"	"SRR16937071"	"SRR16937072"	"SRR16937079"	"SRR16937081"	"SRR16937084"	"SRR16937085"	"SRR16937087"	"SRR16937088"	"SRR16937091"	"SRR16937093"	"SRR16937094"	"SRR16937098"	"SRR16937102"	"SRR16937103"	"SRR16937106"	"SRR16937108"	"SRR16937109"	"SRR16937114"	"SRR16937117"	"SRR16937119"	"SRR16937122"	"SRR16937125"	"SRR16937127"	"SRR16937128"	"SRR16937131"	"SRR16937133"	"SRR16937137"	"SRR16937138"	"SRR16937144"	"SRR16937145"	"SRR16937147"	"SRR16937149"	"SRR16937150"	"SRR16937153"	"SRR16937154"	"SRR16937159"	"SRR16937160"	"SRR16937166"	"SRR16937167"	"SRR16937168"	"SRR16937169"	"SRR16937172"	"SRR16937175"	"SRR16937176"	"SRR16937182"	"SRR16937183"	"SRR16937188"	"SRR16937189"	"SRR16937192"	"SRR16937193"	"SRR16937195"	"SRR16937197"	"SRR16937198"	"SRR16937205"	"SRR16937207"	"SRR16937210"	"SRR16937212"	"SRR16937216"	"SRR16937218"	"SRR16937219"	"SRR16937220"	"SRR16937225"	"SRR16937226"	"SRR16937230"	"SRR16937232"	"SRR16937236"	"SRR16937237"	"SRR16937239"	"SRR16937241"	"SRR16937242"	"SRR16937249"	"SRR16937250"	"SRR16937251"	"SRR16937253"	"SRR16937254"	"SRR16937260"	"SRR16937261"	"SRR16937262"	"SRR16937265"	"SRR16937266"	"SRR16937271"	"SRR16937273"	"SRR16937276"	"SRR16937278"	"SRR16937282"	"SRR16937285"
"RS-GCF-003467265.1-NZ-QSFX01000082.1"	0.138542532557495	1.62454129386055	1.12898114403423	0.955649774547412	0.277029050613956	0	0.539658634538153	0.394509077734391	0.19301239195502	0.171471223094148	0.0360130755166491	0	0	2.12962555550667	0.474950206833155	0	0.610527966661812	0.0305193373912749	0	0.485509785274538	0	3.39658115429335	0.272681153293312	0.087002312429883	0.133914984275134	0.232250572562175	1.5419296663661	0.112454315434355	0.113524185587364	0	0	0	0.663760005205961	0.253493769649882	0.0443765975575121	2.49307479224377	0.0398396454271557	0	0.216760281976854	0.542631494117015	0	0	0.420673076923077	0.1827722422027	2.38870792616721	3.67182697144135	0	0	2.2003443081558	0	0.23498424830863	0.496964845574011	2.9563824364669	0.578763247247659	0.47683159430046	0.833407216951857	0.287232514720666	0	0	0.148748037352285	0	0.205710232310693	0.0798921456034354	0	0.379688578660735	1.01463043891317	0.301412332070272	0.295639320029564	0.128751911161181	0.298966191673652	0	0	0	0	0.102992672806992	0	0.133404482390608	0.587479346429227	0.0416483491057174	0.185952727680072	1.14363358432882	0.0331975252753886	0.0219405168210629	0	0	0.388371479205158	0.170258455403022	0.24676026353351	0.536665129344682	0.493302054329	0	0	0.055677032717849	1.58098561579709	0	0	0.0845665961945032	0	0	0.102901148509593	1.05496360375567	0.623419461242441	0	0.0508646998982706	0.402786069651741	0	0.172493509264858	0.0957995578481945	0.159728658476465	0.178718400940623	0	0.22336585540188	0	0	1.36219746254892	0.528528879285172	0.157472228403197	0.17764984989712	0.164915928727638	0	0.0619257226062361	0.243524463139252	0.293809455322471	0.0429375655990586	0	0.12592759163481	0.663929733088065	0.0741929826928006	0.983347033214601	0	0.0601741288854623	0	0	0.693842150910668	0	0.150168188370975	0.259989053092501	0.117451306645786	0.0899529476889012	0.10467094073008	0.93316169283116	1.46117113746892	2.29062585484544	0.359644340057879	0	0	0	0.204685012508529
"RS-GCF-003474085.1-NZ-QRNS01000091.1"	0.190001187507422	0.342225704036614	0.574393915385834	0.585503735110034	0.273285414794849	0.584259727134917	0.213353413654618	0.442816311742683	0.324484600967859	0.151298138024248	0.163443958114023	0.115869260850673	0.289545191322553	0.314603775245303	0.186915887850467	0.493224932249323	0.431290398467519	0.215330880482884	0.247319204245947	0.430451974573302	0.210973471511454	0.601142913687752	0.287477805022406	0.210637177461822	0.123769909708836	0.229024870165479	0.114968440036069	0.578336479376682	0	0	0	0.504030281041009	0.149671373722913	0.131685075142796	0.463291678500426	0.347115351732157	0.846592465327059	0	0.235609002148754	0.131628431741256	0.288325269999511	0.573844759891271	0.617351398601399	0.156240787689405	0.0592241634586911	1.03951265858157	0.283248797839405	0	0.295889821390144	0	0.431234829313639	0.216796744713495	0.250006068108449	0.174915114723737	0.347806574666218	0.3369093004699	0.394944707740916	0.54375531011045	0.360618485402361	0.184557750048205	0.654278984559016	0.1454158538748	0.164777550307085	0.366276619882662	0.187926670246222	0.304009120273608	0.148553220806063	0.0813008130081301	0.10461092781846	0.19279128248114	0.417338518448259	0.32313657906075	0.266177145479578	0.687605014863642	0.238354471353324	0.702080866181695	0.111170401992174	0.280888562511474	0.138827830352391	0.134423658563907	0.181169676725358	0.235400633770937	0.535104826913701	0.31282488362727	0.853878349066691	0.16213566607594	0.133445816396963	0.339496963881071	0.473774684499602	0.567845475872048	0.280694079906678	0.404322063436738	0.213597343699384	0.286194569750617	0.627581823959326	0.0388229584859046	0.0474085463514639	0	0	0.134435371439952	0.123079087104828	0.0241891148982958	0.13868176334812	0.0734712331863909	0.48955223880597	0	0	0	0.138037112263611	0.166960611405056	0	0.280547514384761	0.0400817668042807	0.20616376803933	1.00264213963459	0.252584243415289	0.314944456806395	0.2855889992017	0.31369877747105	0.597617605491621	0.384943681065792	0.483023728540665	0.145877421873395	0.575681435068859	0.82408374898961	0.21587587137396	0.181514734367196	0.414131739757996	0.227316548441765	0	0.460708174279321	0.523945042311389	0.324873460889543	0.299942179820757	0.249567678038044	0.586657055902611	0.734355044699872	0.0672898110991485	0.251406956361288	0.253499934580662	0.0432662261701912	0	0.52406524900298	0.730822463616156	0.922164891865188	0.943783340172343	0	0.102342506254264
"RS-GCF-003477445.1-NZ-QUDH01000034.1"	0.0593753710960693	0.284500886488269	0	0	0.314465408805031	0.355293077311774	0.334672021419009	0	0	0.0403461701397995	0	0.318640467339352	0.182636197603457	0.116601399216791	0.122567795311782	0.113821138211382	0	0.495091473236237	0	0.213557568780553	0.293652264401078	0.333968285382084	0.086666102984696	0.309087162579848	0	0	0	0	0	0.261817152561562	0.280904318177415	0.0107866402557414	0.292835296414394	0.0510279666178334	0.0390514058506106	0.3146267227523	0	0.193954659949622	0	0.0698436576586257	0	0	0.0437062937062937	0.25941866635222	0	0.500195607220701	0.654326680280175	0.201283742983025	0	0.444215541106032	0.0826318235810567	0.250150090054032	0.150489089541008	0.0591624652742052	0.218781555031976	0	0.0718081286801666	0.317190597564429	0.10373956429383	0.242404209018538	0.110724135848449	0.117042028728498	1.88745193988116	0.119931282616447	0.0728695251975148	0.250807524225727	0.0688942473303479	0	0	0	0.251351607701793	0.39084138610205	0.204222120238642	0.0491146439188316	0	0.259403372243839	0	0.0403892050670094	0.0462759434507971	0	0.249108305497367	0.20421507972436	0.416869819600195	0.0224784347516601	0.137475941710201	0.0490177595113306	0.233146713705039	0.227406517374019	0.0824563610191047	0.0701585143934577	0.142169728783902	0.10224236086906	0.417071590540978	0.657502766192868	0.430965999364474	0.3997000044117	0	0	0	0	0.059781270879488	0	0.251716899227752	0.0593421498813157	0	0.122042703749734	0	0	0.0749344323716748	0.0634920634920635	0.128170735342335	0.0250169758050105	0.248506954186541	0	0.476706797278098	0.0890614962331367	0.0308097838180169	0.039352814850628	0.037643853296526	0	0.0301260272138446	0.0483023728540665	0.129440529267942	0.151076619700391	0.134061471127496	0	0.0499470074433223	0	0.256745923016815	0.466150160778643	0	0	0	0	0	0	0.221218755701514	0.0575022022119996	0	0.174996729033102	0	0	0.234677570295291	0.21599630918928	0.288176528707871	0	0.64923852609041	0
"RS-GCF-003478905.1-NZ-QUFY01000092.1"	0	0	0.182221517984472	0	0.146001796945193	0	0	0	0	0.0827096487865889	0	0	0	0	0	0.10840108401084	0	0.137337018260737	0	0	0	0.27954382406056	0.251543079394606	0	0	0	0	0	0.0740375123395854	0	0	0.0215732805114829	0	0.136623265460651	0	0.095755959098526	0	0.100755667506297	0.0263882082406605	0	0	0	0	0	0	0	0	0	0.0860770389498601	0	0	0	0	0	0.196342421182542	0.487631882259066	0	0	0.65701724052759	0.78781367931025	0	0	0	0	0.30681905346322	0	0.107647261453669	0.187238236018724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186494392979035	0	0.300919561298995	0.309188944609932	0	0	0	0	0	0	0.202461937155815	0.202144863392629	0	0.0838222967309304	0.03331411365238	0	0	0	0	0.0461792193512919	0.0655413813083579	0	0.0700497512437811	0	0.0355656720133727	0	0	0	0	0	0.168343420577979	0	0.516588150252997	0.075921275477428	0.0787361142015987	0	0	0	0	0.156982711775716	0	0	0	0.03597931189566	0.203442688854508	0	0	0.159699592118609	0	0	0	0.292714657415438	0	0	0	0	0.161454008672387	0.02616773518252	0	0	0	0.0733968040934446	0	0	0	0
"RS-GCF-003480145.1-NZ-QUIO01000097.1"	0.364168942722559	1.90904218034882	0.404056409443828	2.30163537250151	1.19796346211441	0.901654876200101	4.11646586345381	2.6568978704561	1.30353296595709	0.322769361118396	1.93362513158624	0.371747211895911	0.347454229587064	0.710608527302328	1.5167764669833	1.59891598915989	0.398803589232303	0.330626155072144	0.567751019966061	0.355373141798889	0.540263146640818	0.878212898597333	0.429102900143739	0.36632552602056	0.217104595718779	2.86442372826683	0.202885482416592	0.602433832684044	1.5004935834156	0.493914520237758	0	0.138265116005413	0.0650745103143099	0.227156754621323	0.642573132632775	0.377894052870969	4.30766166181121	4.19647355163728	0.465563388245938	0.577553322946328	0.928505106778087	0.849980584199853	3.87073863636364	0.368492423795767	0.177672490376073	1.43072709998323	0.867312210438487	2.37962113926599	0.715515386270712	0.918474645378656	0.599080720962661	0.296844773530785	2.17481006820554	2.98641835579792	0.802199035117245	1.4052664243284	1.90052180573508	1.01387708864344	1.39801412834066	0.749249373330028	2.71777424355284	1.97198084766803	0.474359614520397	0.833036206281806	1.26562859553578	0.836025080752423	0.579142266620737	0.480413895048041	0.728252997505432	2.21011455713887	0.244237882955516	0.34775650889395	0.454336851766866	0.904743440610056	2.04514021716741	0.273501381604917	0.891586623977232	0.936295208371581	1.37208172331613	1.57051641088832	0.747324916492102	0.645842764448468	0.276694295465627	0.529179818111999	0.65224696789173	1.22921458466875	0.314441291510085	0.495133339246978	0.709963244028902	0.712547411808555	0.641586468358122	1.09213430928314	0.322926789763524	0.770278321559282	0.15292341912933	0.146468434287731	0.0999423409571401	0.182737558826474	0.887914497122499	0.159330810595499	0.0457150894960791	0.601429356789445	0.154829639902353	0.0762970498474059	0.422686567164179	0	0.385887541345094	0.84500122819946	0.141981029756858	0.279835390946502	0	0.252850148314928	4.2406509278929	0.326425966062272	0.537775119020913	0.610290252876248	1.01672286599456	1.32337894511969	1.33904563869071	1.17504542701393	0.697919630454066	0.478998530802826	0.281481785868382	2.79094176393881	2.87443566035132	1.01191814706544	0.730931816243741	0.80937799301237	0.607868805877756	1.26896432656408	1.32571127700784	0.770840008292655	0.538464299816922	0.791413703382481	0.546297751925798	1.92615729617171	3.2088122605364	0.0856415777625526	0.108404834394317	0.314012822190239	0.129264527570201	0.20905309948727	1.42390255841744	1.39349075200268	2.00900208584916	0.960196963479688	0.904789860828125	1.48207110908953
"RS-GCF-003481765.1-NZ-QULR01000098.1"	0.0633337291691406	0.300993691502082	0	0.13459855979541	0.0861036238394729	0.54478271854472	0.098309906291834	0.120768085020732	0	0.123055818926388	0	0.0885112409275978	0.120272617933984	0	0	0.032520325203252	0	0.313670967632547	0.0108314979961729	0.0700735772561189	0.131145671480093	0.737204066991564	0.0676418364758603	0.100739519655654	0	0.138705203057966	0.142019837691614	0	0	0	0	0	0	0.0362133956642689	0	0	0.0622494459799308	0.307304785894207	0	0.0967066029119433	0	0	0	0.963976180649726	0.241832000789656	0.972447325769854	0.177853896317766	0	1.57628577576931	0	0	0	0.347095803296197	0.0437287786809342	0	0	0.0718081286801666	0	0.0815096576594378	0.148748037352285	0	0	0.669096719428771	0	0	0.0570017100513015	0.142094385118843	0.103473762010347	0	0	0.867874419045812	0.449313719455899	0.254703992657182	0	0.838654621428361	0.126882084249704	0	0.016522856618322	0	0	0	0.116694331271063	0.476596782057533	0	0.490330858766383	0	0.0812945778050464	0.0943495125275186	0	0.0438490714959111	0.123942840478274	0.0464738003950273	0.414034661483641	0.389394842114222	1.26707975850016	0.0141174394494199	0	0.120156203063983	0.465881063305015	0.0597490539733121	0.119562541758976	0.0483782297965915	0.139631638439545	0.0649937832033458	0	0	0	0	0.449606594230049	0.112874779541446	0	0.0830920982094993	1.77161409274921	0	0.805104813180787	0.0671611283069556	0.0136932372524519	0.0101192952473043	0.0519843688380597	0	0.0317996953923915	0	0	0.0429375655990586	0.106460580013012	0	0.0596927649932389	0	0.189768725708081	0.686276625590781	0	0	0	1.44550448106389	0	0	0.0912242291552636	0.0195752177742977	18.1036073438509	0.0327096689781499	0.083327546698146	0.0836212397949079	0.377211800106541	0.26108291741811	0.16741684048743	0	0	0.432112804184671
"RS-GCF-007556425.1-NZ-RWHY01000133.1"	1.06875667972925	0.214406465179565	1.90936460148946	0	2.6879305181192	0	1.83023761713521	0.112716879352683	0.212593359254804	0.853321498456759	0.473710454872846	0.506928016221697	7.57717492984097	0.0858010296123553	0.839589397885706	0	0.106422306115362	1.1868631207718	0	0.427115137561106	0	1.34082081983029	1.66779403060793	0.222084850149965	0	0.980613528595852	3.6068530207394	0.108438089883128	0	2.17237475233513	3.7176233557411	0.458922512698817	7.97813496453439	0.409869796381953	2.59691848906561	0.781437023357614	0	0.136020151133501	0.0207335921890904	1.35926502981787	0.840541465083321	0.768002761358243	0.122923951048951	1.4710217557927	0.315862205113019	0	0.274465889379268	0.064858094961197	1.3395739186572	0.08154681430932	0.325362805350411	1.05396571276099	0.0946624918080536	0.108035806152896	1.28464041288006	0.478765848036173	0	0	1.61043323618041	1.83455912734485	1.12133352122884	2.47916297215818	0.0998651820042942	0.408414638099251	0.329830482472962	0.186205586167585	0.641577678263865	0.842572062084257	0.370161744588396	0.176026823134954	0	0.566258386163599	0.266177145479578	1.77588212485459	0.288379483859577	3.02543280888738	0.200106723585912	0.0881219019643841	0.261459080497004	0.0380867032597737	0	0.382274533474171	0.519258898098488	2.56816117037717	0	0	5.10852059206994	3.43367713112969	0.79521473593001	0.736664401131306	0	0	1.67537252996437	0.629840837518087	0	2.28702519080602	0.374143122557499	3.43196155001502	1.71553850369964	0	0	1.21055525013744	0.948925216334052	0.0904261331524811	0.14407960199005	2.36135836888247	0	0	0.895269270966851	1.90241034685479	5.36379623833795	0	0.340695017836386	0.466511603319765	0.0859941673521274	2.03235414354961	0.814747616520891	1.78436906194133	0.792313483669738	0.726832222895215	1.22177777033925	0.122768531004086	0.737605555669701	0.830126268248465	0.404155905604952	0.07195862379132	0.219279544873122	0.134896332168728	0.33793040460316	0.390616569911734	0.156076646796668	0.390131740138337	0.436156082851707	0.191529343740966	0.638657443798145	1.77598910780074	0.513136288998358	0.861309582069101	0.214503182950457	0.582232107811069	1.28570131347716	1.29172809893713	0.460716702420202	0.155181814368997	0.515973213305522	0	0.57326380495217	0.852854218785536
"RS-GCF-008422885.1-NZ-VVKB01000025.1"	0.0712504453152832	0	0.538741879258438	0	0	0.0331606872157655	0.100401606425703	0.173100921863049	0.260147136982853	0	2.50983433985262	0	0.267272484297742	0	0.0888616516010418	1.23035230352304	0.0280058700303584	0	2.90645196230639	0.0734104142683151	0.202420492936665	0.413131138213393	0	0.0297639489891705	0	0.435469823554079	0.0969341749323715	0.216876179766256	0	0.672233229549958	0	0.8923493302477	0	0.0740728547678227	0	0	0	0	0.0697402646360312	0	0	0.0992363118608966	0	0.327221272330641	0	0	0.322771885910019	0	0	0	0	0.0500300180108065	0	0	0.633905531246494	0.873304370954872	0.244147637512566	0	0.113619522798004	0	0	0.109948572441922	0	0.0972415804998217	0.529262867224055	0.163404902147064	0	0	0.241409833427215	0.583962000558815	0.0237124158209238	0	0	0.0284347938477446	0.197157402230527	0.391924660237974	0	0	0.920891274670862	0	0.130215705146351	0.137820029173583	0	4.87220073242233	0	0.279024169526036	0.648822762481785	0.311272750731814	0.191466465417243	0.0438490714959111	0.820209973753281	0.622748925293366	0.0566893424036281	0.145757085709422	0.0456784238957737	0	0	0	0	0	0	0.0714678394722375	0.113985010971057	0.0649937832033458	0.132935323383085	0	0	0.0491279783836895	0.573839995267299	0.256319811875367	0	0	0.0200408834021404	1.49600888090078	0	0	0	0	0	0	0	0	0	0	0	0.10793793568698	0.0755296210118533	0	0	0	0	0	0.0717952399755896	0	0.143452287376199	0	0.0456121145776318	0.649652539884506	0	0.603493392646866	0.147425659542874	0.0242061483616839	0.086384381703788	0	0	0	0.0621611354767414	0.38283678265484
"RS-GCF-008572665.1-NZ-VVXZ01000155.1"	0	0	0	0	0	0.249494694290045	0.0460174029451138	1.06678475101646	0	0	0	0	0	0	0	0	0	0	0	0	0.0114039714330516	0	0	0	0	1.28705525628206	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55595551496266	20.7740800469139	0	4.2149256993007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2556720955046	0.354672814328782	0	0.0421380182165894	0	0	0	0	0	0	0.104334629612065	0	0	0	1.16823117441073	0	0	0	0	0	0	3.62959609677582	0.0438810336421258	0	0	0	0.239282153539382	1.48459361165096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53879764810927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.5644332330604	0.0649475852690758	0	2.2715733654262	12.165702331367	0	0	0	17.2793528752202	0.369458128078818	0.340119408828423	0	0	0	0	0	0	0	0	0	5.82594193010386
"RS-GCF-009663755.1-NZ-RDBS01000044.1"	0.138542532557495	0	0	0	0.628930817610063	0.151591712986357	0.0962182061579652	0	0.128674927970013	0.687902200883581	0	0.165757414828047	0.0890908280992472	0.0814009768117217	0.196108472498851	0	0.319266918346085	0	5.26681590063906	0.0800840882927073	0.202420492936665	0.0544244613215249	0.314957301090725	0.082423243354626	1.10987115755301	0	1.98151487826871	1.62657134824692	0	0	0	0	2.59647296154096	1.66087801023851	0	0	0	0	0.0395823123609907	0.279374630634503	0.185701021355617	0.729171161064849	0.0355113636363636	0.825423029302518	0.0444181225940184	0.0782428882803331	5.25657071339174	0.0201283742983025	0	0.113736346273525	0	0.0366886798745914	0.0194179470375495	0.0437287786809342	0.0729271850106586	0	0	0.0453129425092042	0.160549325692832	1.2340577913671	0.0503291526583858	0.808654016669622	0	0	0.207102861087674	0.0874026220786624	0.144247330347916	0.702143385070214	0	0	0.080622213791141	0.12617714039515	0.36484625975218	0.0180948688122011	0	0.0676704449331754	0.16675560298826	0	0.293852240912562	0.0627310406631567	0	0.114682360042251	0	0	0	0	0.446353247948462	0.379010862290032	0.131371151454167	0.195128368156804	0.962379702537183	0.599512025095852	0.0101230968577907	0.0202144863392629	0.0357483317445186	3.98817664446111	11.1679159459286	0.230299389205968	2.08824335434366	4.4230896899688	0.249674719555509	3.13798790544255	0	0.257149316152368	1.44238805970149	0	0	0	8.8225434323914	6.84303350970018	0	0.0375254637075158	0	0	0.00498516912186246	1.04099748875781	5.80250928572651	0.314822518805024	0.589753701645574	0.100948919846558	1.06947396609148	0	0	0	0	0	0.0779660603993324	0.264396811050708	0.072051227407881	0	0.0488914797194381	0.148890857347481	0.473848583838891	0	0.544332652098727	0.0640717603716162	0.10034665207079	1.96730938631692	0	0.812835274107026	0.201909055460892	0.437911229452281	0.575895878025253	0.0545233401837017	0.126248764957734	0.303652031185884	0.193390199260973	0
"RS-GCF-009759525.1-NZ-WGGT01000066.1"	0.605628785179907	0.585494577990352	0.891300903184915	0.693182582946362	0	0	0.692352744310576	2.26238879272171	0.500713306665921	0	0	0.857754389352902	0	1.33321599859198	0.171594913436495	0	0.920833006598183	0	0.194966963931112	0.291973238567162	1.34139213981269	0	1.22600828612497	0	0.121740894795577	4.32244121157382	0.401262398557259	0	0	0	0	0	0.208238433005792	0	0	3.66095550767758	0	0.753148614609572	0	0.620534035351636	0	0	0.999781468531469	0.117917575614645	2.69963478432534	0.475046107416308	0	0	1.60856466537551	0	1.39441202293033	0	1.16750406563266	0	0.723662066644227	2.28743682950616	0.813825458375221	3.01897479467573	0	0	0.20735610895255	1.57474729561979	0	0	0.552274296233796	2.29906897206916	1.32836720633827	0.687361419068736	0	0	0.294033956179456	0.39699636856035	0.396971087654888	0	2.19521525468617	0	0.195659907506226	0.185423168716725	0	0.210597065083455	0	0.291735828177657	0	0.0768013187348388	0	0	0.247718383311604	0.197569492044804	0.107612538957137	0.291596325447809	0.240594925634296	0.241663762054142	0	0	0	0.621167335774474	0.448459222243577	0	0	0	0.798255793508457	0.118746564046179	0	0	0.359800995024876	0.726657933335573	0.12981470284881	0.719724883321051	0	0	0.186294673462696	1.32768664450877	3.39893382500301	0	0	0.9913566547918	0.231073378635127	0.206883369500444	0	0	0.0937254179986276	0	0	0	0	0	0	0.261698884407333	3.94962502917567	1.03804734877096	0.261381372346227	0	0	1.95504481063891	0	0	0.675059295748951	0	0.110711320232494	0	1.51431791595669	0.719582774024602	0.274990281757058	1.24250304072474	0	0	0	0.614055037525586
"RS-GCF-013293385.1-NZ-JAAKAA010000059.1"	0.431461029964771	0.18142085515194	0.126762795119632	2.30163537250151	0.329439952081462	0	1.04375836680054	0.0442816311742684	0	0.104900042363479	0.426616433043382	0.177022481855196	0	1.13081356976284	1.4034012563199	0	0.291261048315727	0.149205649468455	0.0740152363071813	0.608972754725795	1.91729269718179	0.220171684437078	0.211380738987063	0	0.20695952115248	0.15483371504145	0	0.096389413229447	0.128331688055281	0.0183979620718936	0.0116236269590655	0.0470689756614172	0	0	0.532519170690145	0.0837864642112103	0.0448196011055502	0.0302267002518892	0.058431032532891	0.193413205823887	1.03112935542198	1.1994649868404	1.21558129370629	0.0294793939036613	0.133254367782055	0.930531492762533	0.0570889049908877	0.0514391787623286	0.166774262965354	0.2038670357733	0.500955430460156	0.48695884197185	0.453894512002719	0.236649861096821	0.0560978346235835	0.0354641368915684	0.205849968883144	0.872274143302181	0.461888060070148	0.019282152990111	0	0.496541940060294	0.843860787936286	0.648277203332145	0.352841911482703	0.266007980239407	0.0538236307268343	0.0320275930032028	0.0241409833427215	0.0167644593461861	0.030826140567201	0.2400443158737	0.0344194584671868	0.672095127310327	0.208927993408469	0	0.471362504446816	2.50963833302735	1.41141627524931	1.53242970762854	0.368000905848384	0.2112569790252	0.847147732813262	0	0.823328139797758	0	0.00383464989646445	0	0.396908585244504	0.33544539694372	0.565033537474482	0.16962937144185	0.478822481373502	0.0148948846710358	0.617651731808071	0	0.0410019860336985	0	0	0.599150235676824	1.43475050110771	0.00549752611324904	0.117784511336759	0	0.060497512437811	0	0.65085179784472	0.0196511913534758	0	0.138741916519694	0.0268264329786283	1.14720703334405	0	0.125548448485489	2.39412747077445	0.0306605150966536	0.222515105352344	2.62089746905182	2.38948840210806	1.32444982838684	1.04436894341328	0.173083502727071	0.0595837356947669	0.276708756082822	0	0.098943107713065	0.0779660603993324	1.29770271546317	0.64643143463127	0	0.526523627747795	0.544676680676228	1.23667300857953	0.823937554206418	0.481449457632448	0.0760852154412942	0.332968436416712	0.11867475775668	8.83384076021773	0.181538662828732	0.00854641504596369	0.0660167682591378	0.774579955943965	0.292538690601015	0.0192117685805248	0.180549856380796	0.0483475498152433	0.0606474111136381
"RS-GCF-013301605.1-NZ-JAAIOQ010000084.1"	0.886672208367969	0.931843483280419	0.0950720963397243	0.66626287098728	1.35893980233603	0	0.17570281124498	0.970170282999879	0.257349855940026	0.203748159205987	0	0.122306442009044	0.191545280413381	0.21340256083073	0.358510801286962	0	0.695665811554102	0.225503992946642	0.196772213597141	0.468825600213558	0.390586021582016	0.761942458501348	1.07381415405428	0.586120841632896	0	0.567723621818651	0.588367899008115	0.634563637093859	0	0.786866685536371	0.494004145760282	1.51699386142109	0.0715819613457409	0.739082484238943	0.656773643851179	0.687390992100133	0.560245013819377	0	0.237493874165944	0.475474130983721	0.254117187118213	0.0647193338223239	0.677447552447552	0.159188727079771	0.0937715921429277	1.01156876991002	0.581867685484048	0	1.00064557779212	0	1.31694468832309	0.406910813154559	2.04373892570208	0.362691634941866	0.0729271850106586	0	0.761166164009766	0.849617672047579	1.83026231289829	1.35525989587637	1.14146518229219	0.0673878347224685	0.454386578119539	0.654759975365466	0.318324767968091	0.482614478434353	0.152859111264209	0.234047795023405	0	0	0	0.34775650889395	0.33731069297843	0.599715652061523	1.0946649795486	0.704900468053911	0.0755958733546781	0.570956489810905	0.745042689557833	0.533213845636832	0	0.0442633670338514	0.477815699658703	0.649064803454186	1.59013839244799	0	0	0	0.327030313194415	0.480147332880226	0.382764654418198	0.534448704542814	0.749109167476514	0.954336539279939	0	0.304407288128116	0.457428406688449	0	0	0	0	0.871907641561297	0.362852284924532	0.087600316491466	0.750646766169154	0.564307547613449	0	0	0.453550511723295	0.578483245149912	0.894214432620942	0.067009756620564	0	1.59644763968917	3.80866920910292	0.477428020790749	0.674391934683258	0.523954620582647	0.672211666009393	2.94770845951948	0.671140939597315	1.39271841729225	0.628711142158575	0.604306478801565	0.465272164501311	0	0.0950211361116864	0.741929826928006	0.725586304177956	0	0.613023938020647	0.335475602631033	0.0341027389884051	1.15640358485111	0.0962898915264895	0.222248918789044	1.07872650976099	0.199422531075658	0.309069102315712	0.184809629726547	0.144220753900637	0.556741412318729	0.526944728393107	1.00973031917125	1.49302887254364	2.20763233483792	0	0.212265938897733
