"X"	"SRR10022095"	"SRR10022096"	"SRR10022097"	"SRR10022098"	"SRR10022099"	"SRR10022100"	"SRR10022101"	"SRR10022102"	"SRR10022103"	"SRR10022120"	"SRR10022121"	"SRR10022122"	"SRR10022123"	"SRR10022124"	"SRR10022125"	"SRR10022126"	"SRR10022127"	"SRR10022128"	"SRR10022129"	"SRR10022157"	"SRR10022158"	"SRR10022162"	"SRR10022180"	"SRR10022181"	"SRR10022182"	"SRR10022199"	"SRR10022200"	"SRR10022201"	"SRR10022203"	"SRR10022204"	"SRR10022205"	"SRR10022206"	"SRR10022207"	"SRR10022229"	"SRR10022230"	"SRR10022231"	"SRR10022232"	"SRR10022233"	"SRR10022234"	"SRR10022235"	"SRR10022238"	"SRR10022239"	"SRR10022240"	"SRR10022258"	"SRR10022259"	"SRR10022268"	"SRR10022269"	"SRR10022270"	"SRR10022271"	"SRR10022272"	"SRR10022104"	"SRR10022163"	"SRR10022165"	"SRR10022178"	"SRR10022183"	"SRR10022225"	"SRR10022237"	"SRR10022251"	"SRR10022262"	"SRR10022279"	"SRR10022110"	"SRR10022175"	"SRR10022189"	"SRR10022194"	"SRR10022214"	"SRR10022256"	"SRR10022257"	"SRR10022267"	"SRR10022273"	"SRR10022115"	"SRR10022160"	"SRR10022167"	"SRR10022168"	"SRR10022170"	"SRR10022173"	"SRR10022208"	"SRR10022219"	"SRR10022245"	"SRR10022284"
"G002408565"	7.78828385286699	8.11704972047425	8.75621628038887	11.0246532148352	6.38472439770269	5.62931876560182	6.78867530553338	3.62157423508616	10.016892783614	1.64380213266522	7.35232916238937	1.85154516246564	3.14149570576654	3.97207422377365	4.58043927163507	6.52315361116931	1.32477775549763	2.32422727934398	4.41315825098145	4.57204736590442	2.77897555772417	1.91559023309606	4.05794452314582	3.04063377652235	0.407023344354273	2.18819987516981	1.42307027720866	1.80924677156331	6.1403003970766	4.28947304897772	4.17572523442475	6.17732152232437	6.99051985872731	4.44803419020847	3.14540287272448	5.61616472034419	0.163663831692032	0.532982192124404	0.523340423150118	0.144647311478797	1.12114470182786	2.19256203361039	1.67648984937787	2.57503553214614	1.1049345762422	9.55710168422949	13.3075669268004	11.2827791294945	4.4255564737208	7.82796500877888	1.07906866800615	0.9718800899191	3.9424649454409	2.70333831120727	0	0.0809478254470528	1.96624741283235	10.1477399630192	13.3638897356617	6.45005552068749	6.00733148799282	0.621169284107559	0	4.98060857115056	3.30188679245283	2.06253893771291	2.25842527833881	3.10248976297935	3.1234660820053	15.5361297463351	5.09671476819159	4.63996076439369	15.0581207846656	5.74576471981993	2.1854756222298	0.0540540540540541	3.98479883237408	11.1863566915803	1.9650257020987
"G003435055"	0.580007283812401	0.187700866934939	0.156973446424567	0.133501163367281	0.425151040501231	0	0	0	0	0.0962449204069785	0	0.069557152793879	0	0	0.0321810721660543	0	0	0.067931486243874	0.0443038753584307	0	0.0192905612418582	0	0.034273180094137	0.0503254922969529	0	0.115651503469545	0.167855644146034	0.0639076204328089	0	0.0253457889782026	0.0395282956716516	0.0223411266630176	0.0297416196790384	0.0330708861725537	0.0563279309726809	0.0243290309362835	0	0	0	0	0.100335907167474	0.0655220530243281	0.0692300495836842	0.0585235348215032	0.0530231762593004	0	0	0	0	0	0	0.0134609430736717	0	0	0	0	0.0172477843230908	0.184903795104626	0	0	0	0	0	0	0.347726173197871	0	0.22868016491679	0	0	0	0	0	0.0406635164126365	0	0	0	0	0	0
"G003478285"	0.0215816663744149	0.0486131741702001	0.0356158239786833	0.0457718274402105	0.0656373536212426	0.0651206541007923	0.273905300006141	0.260121006567696	0.143852610462968	0.0702740688685875	0.033293566018367	0.0745255208505846	0.126972351413816	0.0587911078449385	0.119338142615785	0	0.100260677762182	0.439128536076471	0.498418597782345	0.188451044918854	0.389215441526905	0.151488003127494	0.0662614815153315	0.0957807756619426	0.149033163009718	0.0201931196534126	0	0.0517872096610692	0	0.273975909431047	0.0175681314096229	0.0290434646619229	0.0111531073796394	0.0992126585176611	0.0576081112220601	0.0832308953083385	0.527361235452104	0.0689741660396288	0.0797604388223441	0.255346784549306	0.100335907167474	0.0570284535582115	0.0673589671625035	0.0250815149235014	0.234328230565295	0.0337746554985139	0.0395139780697422	0.089213300892133	0.217736329175356	0.0435059587625662	0.484576291218532	0.0888422242862335	0.262741628461889	0.141105088014299	0.169693409695368	0.0794760468025609	0.0610306214509367	0.0823828790070117	0.0195967425858991	0.114259965561081	0.25248746914042	0.0247642239511319	1.81611988659376	0.49625377055561	0.107341557813256	0.680001590646996	0.196965397519571	0	0	1.04583135687019	0.013158471862801	0.022770664377923	0	0	0	0.577777777777778	0	0.104609709432768	0.0984335694928848
"G003481825"	2.05565372216302	3.18821400599563	2.94687965808809	2.74758108606375	1.51264264936227	0.814008176259904	1.82398820856108	2.03210554302057	1.48471730982421	2.67805310275291	1.34838942374386	4.844158855288	2.00730447684538	0.607508114397697	0.431762718227896	1.26272373369212	2.02259207272241	4.59993206851376	7.53042814772881	1.04069980029815	5.28561378026916	1.53768467690704	1.38920623314902	0.702933489180019	1.31374611762348	2.1514851121636	2.74369924218114	5.2922120851514	0.294642343327387	1.31556714220195	0.162505215539012	0.430066688263089	0.260239172191586	0.932344598633918	1.26737844688532	1.36754763368162	3.75307743957028	2.72604715324806	2.54533751259375	1.56602854570412	3.49866945862234	3.12685797488321	4.21180653007765	1.65537998495109	2.84272641751475	1.64257407907773	1.48547861305937	2.24249797242498	5.03023386980417	2.43011855373763	7.76267580664224	2.57238622137867	2.76280865438752	2.44934915278153	2.1407476300031	1.44087129295754	1.58281589980364	3.12871867162184	0	1.46124012295016	2.622129123962	0.89357574757001	0.369380315917375	12.2464866067085	1.61617077890663	0.646863111570631	1.60076115441753	4.95113130286637	3.58814097319939	0.594068351742676	3.52793251165987	0.488693489341577	0.912825833952634	2.2449946688781	3.87828162291169	3.0018018018018	2.79514223556302	2.95384784793052	2.50458749043007
"G009696175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03087883366234	0	0	0	0	0	0	0	0	0	0	0	0	4.73384358634977	5.1536437589012	2.97889628214419	3.10765071882575	4.76981225602578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215375089178748	0	0.455063908846113	0	0	0	2.45867125569815	0	0	0	0	0	0	0	0	0	2.97097767283379	0	0	1.76323522961533	0	5.53865137344532	0	0	0	0	0	0
"G900066545"	0.18749072662773	0.0729197612553002	0.0699125433655635	0.108072370344942	0.152159319758335	0.129035370162681	0.520788552478045	0.422516994093385	0.745658026711714	0.867731980812124	0.407846183724995	1.38617468782087	0.807487088766514	0.879416988180538	0.270857357397624	0.846962294738467	0	0.974088990246979	0.393812225408272	0.89022023457936	0.476590336563557	0.490299881090062	0	0	0.667518284741008	0.0807724786136506	0.0728197279751179	0.102472563797435	0.093226678943431	0.0772443092669032	0.0790565913433032	0.0625551546564493	0	0	0	0	0.088126678603402	0.114434411838475	0.523340423150118	0.498885625304424	0.287920429263185	0	0.104780615586117	0.928016052169551	0	0.163244168242817	0.0691494616220488	0.064882400648824	0.125919804824303	0.0854581332836122	0.0484576291218532	0.148070373810389	1.03219925467171	0.345707465635032	0	0.394436676723821	0.326381149498488	0.0823828790070117	0.316814005138701	1.79597354318544	0	0	0.262454434993925	1.02447907254757	0	0.0848345064354926	1.24021432505967	0.375108348028813	1.71962433325698	0	0.305568957702823	0.61480793820392	0.290253375772957	2.31015282549461	1.32628707807705	0.303903903903904	0	0	0
"G900538815"	0.151071664620905	0.159343182002323	0.254587186217995	0.109343809996059	0.404266427985381	0	0	0	0	0.131381954841272	0	0.115928587989798	0	0	0	0	0	0	0	0	0	1.25262660650584	0.178220536489512	0.295459341872433	0	1.0940999375849	3.05719434227741	0.549825906827097	0	0	0	0	0	0.193337488393391	0.153621629925493	0.183107969678345	0	0	0	0	0.259564629411508	1.52642116119638	0.675460754046216	0.107014463673606	0	0	0	0	0	0	0	0.983994938685404	0.0871337033164428	0	0	0	0	0.104351646742215	0	0	0	0	0	0	0	0	0.123520673020748	0	0	0	0	0	0.0392613261915111	0.752280535481578	0	0	0	0	0.0401025653489531
"G900539055"	0	0	0	0	0	0	0	0	0	2.96373246967521	0	0.470338842701467	0	0	0	0	0	0	0	0	0	3.74810639996091	0	0.134742447117648	0	0	0	0	0.0610001726419981	0.0289666159750887	0.334892504995937	0	0.0136315756862259	0	0	0	0	0	0	0	2.99044627666536	0	0	0.0785887467603043	0	0	0	0	0	0	0	0	0	0	0	0.0176613437339024	0	0.0347838822474049	0	0	0	0	0	0	0.123971940009676	0	0.210318983792085	0.0448336670950773	0	0	0.114040089477609	0	0.0967511252576525	0	0	0	0	0	0.650147650354239
"G900539105"	0.279212808718993	0.344343317038918	0.659552295901542	0.484418507075562	0.431118072648616	0.00964750431122849	0	0	0	1.29854257691955	0	0.606140902918088	0	0	0	0	0	0.0133436847979038	0.0147679584528102	0	0	0.526135752797641	1.42804917058904	0.488644296173639	0	0	0	0	0	0	0	0.0122876196646597	0	1.11805034406441	1.42100007681082	0.792614218397869	0	0	0	0	0.582384504645989	0	0	1.18719170637907	0.745745317711451	0	0	0	0	0	0	0.409212669439621	0	0	1.28412224452168	1.5924644933402	0	0.450359738571664	1.03318381744546	0	0.325428293558764	0	2.1028756581612	0	0.74685534591195	0.320780477459207	0	0	0	1.04131372681891	0	0	0	0	0	0	0	0	0.498243993729417
"G900544175"	1.06964133968194	1.73657061063548	2.97194264533235	2.36487775107755	3.30871932572537	0.693414372369548	0.626420192839157	0.879525171378067	3.92493269281529	0.782180940450365	2.49146852370779	4.42681593852473	5.59391674037721	2.94567946598077	1.82225321140283	2.46589543103543	0	0.0279004318501625	0	0.28267656737828	0	1.13045886204818	0.163368825115386	0.685076056429487	0.0100190361687206	0	0	0	0.642228232721413	0.516571318222415	0.656608911434657	0.17761195697099	0.0879856248838218	0.251847517775601	0.372532452569322	0.532677729973366	0	0	0.0195902832195231	0	1.49195131527287	0	0	0.892901931276649	0	0.710393587318743	1.59043761730712	0.667748040010814	0.543029158304805	0.825059432247238	0	1.83876482386356	0	1.38047811107322	0	4.99816027669439	3.2226821631375	0.0878750709408125	1.15076427296085	0.19150613946153	0	0	0	0	1.20343492985002	0	0.599242183979035	1.11635831066742	1.66235806145489	1.70540534435635	0.769039577759258	0	0.109370837247781	0	1.27514490282987	0.325525525525525	0.0137691735742021	0.011011548361344	1.07669311815674
"G900545235"	0.384423432294266	0.38215356361574	0.563257660699917	0.180544430458608	0.238681285895428	0.239981669741809	0.194067432291347	0.323354842418407	0.117457636066093	0.643160499862507	1.10146214244097	0.26166738431983	1.06428510286187	1.63757731643089	0.450535010324761	0.983711415243116	0.494619343626763	0.218351205783881	0.24613264088017	0.226422524118921	0.164537140004085	0	0.0399853767764932	0.131495641163006	0.18409978960024	0.425891250871976	1.2601515637728	0.208250694168981	0.195660931115843	0.0543124049532913	0.197641478358258	0.182080182303594	0.118966478716153	0.0941248298757298	0.0832117162096423	0.056340913747183	0.106311548791406	0.167732631050915	0.130135452815404	0.17564316393854	0.28573921388998	1.47909967845659	0.318084011600711	0.120391271632807	0.49431283673993	0.186886427091777	0.293885211893707	0.0865098675317653	0.424979341282021	0.0947808387327336	0	0.0740351869051946	0	0.157567348282633	0	0	0.729713952130765	0.397268549878256	0.782780995514523	0.395886641239801	0.591007705543503	0.990568958045277	0	0	0.444484760522496	0.0516960273591283	0.315478475688127	0.264518635860956	0	0	0.473704987060836	2.41894519276243	0.294459946436334	1.02870907870316	0.673371974087965	0.127327327327327	0	0.594623611512574	0.217526036286745
"G900545585"	0.590798116999609	0.495584303346207	0.555343033149098	0.378889016032854	0.463936749459238	0	0	0	0	0.278040881175716	0	0.357722500082806	0	0	0	0	0	0	0.0529185177892366	0	0.0238295168281778	0.205241810688863	0.156514189096559	0.425331580058118	0	0	0	0	0	0	0	0	0	0.174258130986148	0.138259466932944	0.574933415283753	0	0	0	0	0.868123718535968	0	0	0.0535072318368029	0.22406568032156	0	0	0	0	0	0	0.189799297338772	0	0.176381360017873	0	0	0	0.155612104791022	0	0	0	0	0.0194410692588092	0	0	0	0.253718139177753	0.29590220282751	0	0	0.564352237671243	0	0.623974648400802	1.97646408403428	0	0	0	0	0.195651909732771
"G900548305"	0.142978539730499	0.222810381613417	0.201823002545872	0.176730111505257	0.187961512642649	0.149536316824042	0.137566787447031	0.112096345371714	0.223037533653592	0.12221577194537	0	0	0.14266556338631	0.0906362912609468	0	0.135646305016708	0	0.220777330292591	0.102145045965271	0.251736843585633	0.104395978485351	0.0570116140802398	0.0936800255906411	0.0389616714557054	0.145276024446448	0	0	0	0	0	0	0	0	0.0801333011104186	0.0499270297257854	0.0755480434337226	0.0811324977618621	0.126975169300226	0.0825590507108474	0.113651459019055	0.128691707019151	0	0	0.137112281581808	0.148806978534166	0.101323966495542	0.124715993282624	0.114895917815626	0.102309841419746	0.0761354278344909	0.0980971516369223	0.0578820552167885	0.302957183838709	0	0	0.0765324895135772	0.0782784057740275	0	0.15895135653007	0.135180804325786	0.0523677713772724	0.216686959572404	0	0.109815260150961	0	0	0	0	0.143983769102392	0.121976011384428	0	0	0.137414641670289	0.36133159578249	0.274463007159905	0	0.139068653099441	0.0894688304359197	0
"G900549925"	0.596193533593213	0.507737596888757	0.799377382632669	0.695477489160977	0.671291116580891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247995924823722	0.0270451418694072	0	0	0	0	0	0	0	0.464329199083724	0	0	0	0	0	0	0	0	0	0	0	0	0.194340265939311	0	0	0	0
"G902167945"	0.213118955447347	0.151240986307289	0.201823002545872	0.214873301038766	0.1253076750951	0	0	0	0	0.129854257691955	0.130399800238604	0	0.0784660598624704	0.161675546573581	0.404945158089517	0.0738886376920277	0.219236682039971	1.40715221505168	0.812237714904562	0	0.686517032430838	0	0.432984508522597	0.389616714557054	1.42646027452159	0.0881154312148915	0.104909777591272	0.261139759354753	0.237095010646257	0.479156105921259	0.209719568702374	0.441237251594598	0.403990333973604	0.245487731973187	0.38917479581125	0.384142593730793	1.80449865711728	2.39841986455982	1.75612896003582	2.70254313589467	0.231208829559831	0.0679487957289328	0.130975769482646	0.0886213527297049	0.32327033267767	0.233045122939746	0.303763706411143	0.456880237902136	0.240034627946327	0.372908217964853	0	0.636702607384673	0.293573554250784	0	0	1.01847082198837	0.197686143395425	0	0	0	2.02925114086931	0.0742926718533958	0	1.7417534299893	0	0.267758910937024	0	1.43019398033296	0	0.277834248153419	1.47082474377531	0.0788215305389641	1.86491299409678	0.760178493859337	1.46266621206955	0.600600600600601	0	0	0.116662008287864
"G902167965"	0	0	0	0.0368717498823918	0	0	0.0282503224221581	0.0301797852923846	0	0	0	0.0248418402835282	0.0699061260592918	0.0257211096821606	0	0	0	0.0254743073414528	0	0	0	0.0944763890472545	0.0742585568706302	0.142859462004253	0.0363190061116121	0	0.0506035397793192	0	0	0.111038694571173	0	0	0	0.137371373332146	0.111375681695983	0.108840401557058	0.283963742166517	0.0266491096062202	0.0573715437143177	0.0974155363020472	0	0.0679487957289328	0	0	0.0496023261780552	0.0371521210483653	0.0358095426257038	0.0716409840497432	0.233476304778394	0.0248605478643236	0.385297246188394	0.127878959199882	0.0361939998391378	0.143456839481204	0.0717933656403479	0	0.0451095897680836	0	0	0.051497449266966	0	0	0.243013365735115	0.0973046608932568	0.0574504112239961	0.509007038612956	0	0	0.535030596550934	0	0	0	0	0	0	0.12012012012012	0	0	0.142181822600834
"G902387315"	0.227956351079758	0.203905258325006	0.257225395401601	0.251745050921158	0.268516446632356	0	0	0	0	0.21234990375508	0.477207779596593	0.180517372726972	0.238251490855137	0.747136995529426	0.168950628871785	0.534865511651246	0.189826883229731	0.306904750351788	0.142756931710499	0	0.203118262487802	0.128683357495398	0	0	0.428313796212804	0.341447295957705	0.448026461948607	0.264445325928864	0	0	0	0	0	0	0	0	0.387477618621307	0.448332079257587	0.533135564759879	0.370474236542634	0.191946952842124	0.326396893769338	0.673589671625035	0.224061533316612	0.422474985033781	0	0	0	0	0	0	0.332485293919692	0	0	0	0	0.415273576394417	0	0.307015633845752	0.204380501778271	0.403979950624673	0.45607445776668	0.131227217496962	0.166807990102726	0	0.0490449490330192	0	0.269002002570464	0	0	0.314341272278024	1.22611269727277	0	0.511392804959918	0.424480054551654	0	0.446121223804147	0	0.111801091275869
"G902768975"	0.349353224435842	0.291679045021201	0.468282130090095	0.292431119756901	0.356530170806295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100534661609469	0.146106267958895	0	0	0	0	0.153075904931806	0.079658193931494	0.0614884599336803	0.0390969716602808	0.105334903029928	0.108116358641041	0.0768108149627467	0.0627432903093628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0823828790070117	0	0.0627625162941148	0	0	0	0	0.659167876149008	0	0	0.35418597005111	0	0.149081791692078	0.232466336242818	0	0.182284728746302	0	0	0	0	0	0
"GB-GCA-000980335.1-LARC01000083.1"	0.0755358323104523	0.135036594917223	0.117400308670474	0.12968684441393	0.179010964421571	0.0132653184279392	0.0319351470859178	0.0114970610637656	0.0118777384785937	0.0305539429863424	0	0.036434699082508	0	0	0	0	0	0	0	0.0210952662222597	0	0.0439803880047564	0	0	0	0.0348790248558946	0.0777566586852954	0.022037110494072	0.00805662657535823	0.0277596736427933	0	0.0100535069983579	0.00991387322634612	0	0	0	0	0	0	0	0.0392618767177071	0.173512103379239	0.00748432968472261	0.0100326059694006	0	0.0720525983968297	0.0321051071816655	0.089213300892133	0.0944398536182269	0.0295219005888842	0	0	0	0	0	0	0	0	0	0.0434509728190026	0.746240742126131	0.0536558185607859	0	0	0.249455732946299	0	0.0684371296466307	0.118061990017037	0	0.404327889589122	0.299720747986023	0	0	0	0	0	0	0	0
"GB-GCA-000980385.1-LARF01000116.1"	0.369586036661856	0.496934669295379	0.895672017834294	0.69420604950986	0.57134332811218	0.908071343294382	1.09193637536081	0.665392409065433	1.44248535078921	1.83323657918054	0.155369974752379	8.66317776820907	0.242531457756727	0.0587911078449385	0.162246238837191	0	0	0.0315396186132272	0.0344585697232239	0.535819762045397	0	2.57855385968627	0.291322030800164	0.82631211545642	0.0087666566476305	0.394683702316702	0.278936585125028	0.155361628983208	0.244000690567992	0.323460545055157	0.285482135406373	0.0603210419901476	0.146229630088605	0.559661150612447	0.326445963591674	0.576213890596189	0.0167860340196956	0	0.0405798723832979	0	2.87484186188544	0.425893344658133	0.303115352231266	0.859459911378647	0	0.283707106187517	0.285241529190951	0.274398486077318	0.31348784742717	0.414860392485899	2.37206004018438	0	0	0.609103629928389	0	0	0	0	0.0827418020293516	0	0.282411909927433	2.52801452834472	0.14742810854597	0.625529962885222	0	1.79875664426505	0.223672570064598	0.331769136503572	0	0	0.725178004883255	0	0.232763576706816	2.05544366781187	0	0	0	0.558836079338206	2.46934584209311
"GB-GCA-000980395.1-LARI01000057.1"	0.24549145500897	0.302481972614579	0.108166576527853	0.132229723716164	0.16260162601626	0	0	0	0	0	0	0	0	0	0.25074418729384	0	0	0	0	0	0	0	0.604350408993283	1.52924560463644	0.512223224125839	0	0	0	0	0	0	0	0	1.00484615678144	0.784750492869396	0.422556853103872	1.7555393912265	0.750877853022323	0.470166797268555	0.631724992989033	0	0	0	0	0	0	0	0	0	0	0	0.422673612513293	0.695729108018982	0	0.5759785925237	2.11494591213481	0.945974632489519	0.732292257840104	0.799111614336106	0	0	0	0	0	0	0	0.799545978066734	1.17015871118152	0	0.20329335230738	0.960568445984473	0	0.173871587419549	0.12044386526083	0.0443232185475622	0	0	0	0
"GB-GCA-000980425.1-LARJ01000052.1"	0.190188434924532	0.0850730547978502	0.143782400506536	0.250473611270041	0.14171701350041	0.540260241428795	1.37566787447031	0.751620367043674	0.358971651797498	0.226099178098934	0.407846183724995	0.248418402835282	0.191171854937655	0.286606650744075	0.186382042961731	0.17093640063081	1.2499164494352	0.103110291620166	0.36181498209385	0.482378420949006	0.534462020289131	0.166148132462413	0.253621532696614	0.159093491777464	0.841599038172528	0.506663729485626	0.570215497025499	1.04566089294372	0	0	0.0417243120978545	0.0446822533260352	0.0346985562922114	0.522774392958445	0.234272985636378	0.218961278426552	0.713406445837064	0.520441434662654	0.875965521101534	0.718808578471167	0.0916110456746499	0.100709822241097	0.304986434652446	0.618677368113034	0.608911314461644	0.144105196793659	0.140768546873456	0.258177885915112	0.240034627946327	0.289003868922761	0.410117007445928	0.244989163940826	0.902168958953323	0.703173688604588	0.350808491197154	0.241371697696666	0.0557236108899857	0.0713984951394101	0.0968950050080564	0	0.418942171018179	2.22052541428483	1.15998379910895	0.371147777978565	0.695452346395743	0.0874855847616018	0.846283530020531	0.103117434318678	0.337052914035145	0.43369248492241	0.0994195651856076	0.232961412481827	0.217339484274437	0.469928523476681	0.43982270712581	1.24444444444444	0.163853165533005	0.202337201139695	0.889547813194959
"GB-GCA-000980425.1-LARJ01000053.1"	0.392516557184672	0.229562211359278	0.327137938767165	0.367446059172801	0.205862609084806	0.294248881492469	0.257937726463182	0.47425376888033	0.489626775062028	0.177212869320786	0.388424936880948	0.231857175979597	0.182611921134477	0.178822953028354	0.22526750516238	0.431200855784819	0.383664193569949	0.690232422727934	0.849157611036588	0.33189885523022	0.962258584299753	0.218273036764347	0.0468400127953206	0.0616893131382003	0.34565674782086	0	0	0	0.772285204580768	0.797788881647235	1.64371829501285	1.15503624847801	1.17975091393519	0.0674137295055903	0.0627288322195765	0.0576213890596189	0	0.0658389766741911	0	0	0.248658552545478	0	0	0.284257169133016	0.496023261780553	0.705890299918941	0.556900128420429	0.351446336847797	0.438095987617886	0.529840426358396	0	0	0.357918442853696	0.0787836741413167	0.595558601334704	0.126572963426301	0.149923048346866	0	0.485563732961721	0	1.05670681529139	0.846110984997008	0	0	0.910135462022254	0.290293076708951	0	0.266013091430792	0	0.126493641435703	0.169598081787213	0.304776584750661	0.287448995330707	0	0.531878622570747	0	0	0.342734442746831	0
"GB-GCA-003471845.1-QRKF01000046.1"	0.369586036661856	0.429416371836768	0.70572095661465	0.520018817306837	0.604162004922801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179902338730404	0.198711461084644	0.119000396667989	0.0529435460666398	0.0313805006396794	0	0	0	0	0	0	0	0	0	0	0	0.160165018503913	0.0954252034802133	0	0	0	0	0	0	0	0	0.277295427317638	0	0.0399797749373846	0	0	0.0888924268959295	0	0.484475025040282	0.0482788586877806	0	0	0	0	0	0.0927877414138201	0	0.209223779777027	0	0.589550721691401	0.242700703247218	0	0	0	0.0971701329696556	0	0	0	0
"GB-GCA-003479895.1-QUID01000115.1"	0.0728381240136504	0.106678909984606	0.101571053568837	0.095357973833772	0.0850302081002461	0.306308261881505	0.374623840815575	0.255809608668784	0.877632898696088	0.128326560542638	0.299642094165303	0.069557152793879	0.205438411276286	0.345397758589013	0.508192764622275	0.337461539309858	0	0	0	0.6497341996456	0	0	0.431842069186126	0.207795581097096	1.07704638813746	0.0514006682086867	0.0407296783589642	0.155361628983208	0.0667549059101111	0.0651748859439496	0.091134681687419	0.106120351649334	0.262717640498172	0.31417341863926	0.302122538853471	0.272741241548863	1.12186660698299	1.94224981188864	2.22489645136013	0.907735679178167	0.159228722244034	0.0570284535582115	0.0654878847413229	0.193963715408411	0.0786795518686394	0.478474286228947	0.479106984095624	0.304136253041363	0.229541310877635	0.320079553753166	1.7362013946342	0.259796201321865	0.313681331939194	2.11775219594793	0.296963466966893	0.579880785929796	1.67834208990076	0.825659520714717	0.539999129033663	0.127134327877822	0.602229370838632	3.54953876632891	2.318347509113	1.22742879383922	0.0725689404934688	0	0.0534143450900532	0.564904205397974	0.425406590529795	0.467574710306973	0.628682544556048	0	1.03060981252717	0.647632586976267	2.02863961813842	0.479279279279279	1.4375017211467	0.46661436181195	0.269780894165684
"GB-GCA-003482275.1-QUMI01000015.1"	0.254933434047776	0.302481972614579	0.125314936221293	0.186901628714193	0.310285671664056	0	0.198980531843026	0.179641579121337	0.113498389906562	0.386507378777231	0	0.198734722268226	0.0927326162011014	0	0	0	0	0.147993595031297	0.155063563754507	0.192670098163305	0.124821278623789	0.433288267009822	0.305031302837819	0.508125131901492	0.154042681094079	0.0826082167639608	0.0777566586852954	0.0561946317598836	0	0.0386221546334516	0	0	0	0.431193477403681	0.215070281895691	0.263777914361811	0.258784691136974	0.169300225733634	0.229486174857271	0.441321899307759	0.346813244339746	0.192926045016077	0	0	0.275378431540238	0.0562910924975232	0	0	0.162646414564724	0	0.0827325375251152	0.289410276083942	0.0737285181908362	0.198722998953471	0.115848385465107	0	0.104813458578783	0.0732292257840104	0.0566128119148195	0.0820740597692271	0.183287199820453	0.150649029036053	0.591332523288781	0.11259539331934	0.155720851475568	0.502379342797683	0.201972992371764	0.10610634545835	0.13416669393632	0.178446387025366	0.200301182800415	0	0.0785226523830223	0	0	0	0	0.268406491307759	0.119092466793861
"GB-GCA-008669045.1-RQAJ01000001.1"	1.24094581652886	1.25043886893348	1.09089949742115	0.965022695197772	1.91541731931081	0.502876162222785	0.756617330958669	0.498685023640832	0.913266114131869	3.3196859054661	0.421718502899315	3.69977807956013	0.380917054241447	0.290281094984384	0.307061063584435	0.156599799287581	0	0.716919792323742	0.582103695681603	1.29665569712823	0.520845153530173	4.43713247870209	0.323310332221359	0.699686683225377	6.44474501552951	0	0	0	0.311906543131726	0.563642069181934	0.29097217647188	0.237932998961138	0.192081293760456	0.526590264439894	0.497990117008475	0.257375537799631	10.9472918531782	11.0719212440431	9.51667972685548	7.64859559268498	5.43122627928282	0	0	5.522949586155	1.60608911314462	0	0	0	0	0	0.911239806169484	1.08495201173794	6.16236360224135	2.22710863915901	5.81199928206634	1.04790639487821	4.53086026641193	0	1.14640944127509	2.1564556880542	0.359093289444153	0	0	3.89357650231446	1.13691340106434	4.01240704656619	2.33187000283764	1.78736886152375	1.54291698026768	2.2678502857401	2.04102519116336	0	2.20424302760913	0	1.13876576883737	3.35615615615616	9.23911546828959	6.27245323533055	0
"GB-GCA-008671595.1-RPXY01000050.1"	0	0	0	0	0	0	0	0	0	0.0611078859726848	0	0.213639826438343	0	0	0	0	0	0.023048182832743	0.0873770875124605	0	0.088509633933232	0.130312260754834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51694804344981	0	0	0.0635398378062035	0	2.27866342429974	0.328459942704732	1.42606109759394	0.376447749839321	1.32848552649979	0	0.181722731494568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117458381333153	0	0	0.595930843978294	0	0	0	0	0	0
