"X"	"SRR21969114"	"SRR21969111"	"SRR21969110"	"SRR21969107"	"SRR21969106"	"SRR21969103"	"SRR21969112"	"SRR21969102"	"SRR21969096"	"SRR21969095"	"SRR21969094"	"SRR21969093"	"SRR21969101"	"SRR21969089"	"SRR21969088"	"SRR21969083"	"SRR21968986"	"SRR21969090"	"SRR21968982"	"SRR21968981"	"SRR21968978"	"SRR21968977"	"SRR21968974"	"SRR21968973"	"SRR21968983"	"SRR21968971"	"SRR21968970"	"SRR21968967"	"SRR21968966"	"SRR21968960"	"SRR21968959"	"SRR21968956"	"SRR21968955"	"SRR21969080"	"SRR21969079"	"SRR21969075"	"SRR21969074"	"SRR21969070"	"SRR21969069"	"SRR21969068"	"SRR21969062"	"SRR21969061"	"SRR21969060"	"SRR21969059"	"SRR21969053"	"SRR21969052"	"SRR21969050"	"SRR21968954"	"SRR21968951"	"SRR21968950"	"SRR21969056"	"SRR21968944"	"SRR21968943"	"SRR21968942"	"SRR21968941"	"SRR21968949"	"SRR21969113"	"SRR21968934"	"SRR21968933"	"SRR21968932"	"SRR21968931"	"SRR21968937"	"SRR21968925"	"SRR21968924"	"SRR21968926"	"SRR21968831"	"SRR21968917"	"SRR21969021"	"SRR21968817"	"SRR21968806"	"SRR21968803"	"SRR21968800"	"SRR21968799"	"SRR21968793"	"SRR21969018"	"SRR21969017"	"SRR21969016"	"SRR21969013"	"SRR21968796"	"SRR21969012"	"SRR21969008"	"SRR21969007"	"SRR21969002"	"SRR21969011"	"SRR21969001"	"SRR21968997"	"SRR21968996"	"SRR21968995"	"SRR21968994"	"SRR21968988"	"SRR21968987"	"SRR21968888"	"SRR21968887"	"SRR21968886"	"SRR21968885"	"SRR21968881"	"SRR21968875"	"SRR21968874"	"SRR21968870"	"SRR21968869"	"SRR21968866"	"SRR21968865"	"SRR21968864"	"SRR21968863"	"SRR21968908"	"SRR21968907"	"SRR21969051"	"SRR21969049"	"SRR21969046"	"SRR21969045"	"SRR21969039"	"SRR21969038"	"SRR21968826"	"SRR21969032"	"SRR21969031"	"SRR21968923"	"SRR21968823"	"SRR21968921"	"SRR21968816"	"SRR21968815"	"SRR21968808"	"SRR21968920"	"SRR21968807"	"SRR21968912"	"SRR21968911"	"SRR21968905"	"SRR21968904"	"SRR21968899"	"SRR21968898"	"SRR21968828"	"SRR21969048"	"SRR21969047"	"SRR21968827"	"SRR21969037"	"SRR21969036"	"SRR21969024"	"SRR21969023"	"SRR21969020"	"SRR21969019"	"SRR21968825"	"SRR21968824"	"SRR21968814"	"SRR21968813"	"SRR21968922"	"SRR21968858"	"SRR21968856"	"SRR21968851"	"SRR21968848"	"SRR21968846"	"SRR21968841"	"SRR21968838"	"SRR21968836"
"MJ006-1-barcode34-umi121582bins-ubs-4"	0.425720949172621	0.3912282507979	0.138028440278625	0	0	0	0	0	0	0.284105069032547	0.127117664732937	0.0791784634579394	0	0.281115643258737	0.0631090018680265	0	0	0.105719060123453	0	0	0	0	0	0.0468384074941452	0	0	0	0.0500685148097396	0.0809526852857843	0.622872175796967	0.12920973657886	0.0578092796461067	0.0819326747506906	0	0	0.449015503170413	0	0	0	0	0	0	0	0	0	0	0.201372512652023	0.0735190159762477	0	0	0	0	0	0	0.670105466771059	0	0.405173757207418	0	0	0	0	0.173385348938015	0	0	0.260910815939279	0	0	0	0	0	0.0577167263072839	0	0	0	0	0	0	0	0.0318129399133097	0	0	0	0.774331727006878	0	0.498381325609133	0	0	0	0	0	0	0.434040769898524	0.561828849773054	0.154435185483093	0.154838709677419	0	0	0	0	0	0	0	0	0	0.116794506855566	0.167725567002649	0.182581298776483	0.117673141531797	0.120179686132664	0.224152931509498	0.573471542374508	0	0.638445433980853	0.291869834353495	0.716963052729476	0.158683626908664	0	0	0.236507444168735	0	0.0138979887624834	0	0	0.562999783877242	0.2878954196188	0.11675911932782	0.886826770467684	0.214485564162937	0.763704314116923	0.414644338015493	0.164996717193343	0.109546078862055	0.180454342536295	0.0194184183698238	0	0.265775187562198	0.23887202473829	0.149177443895017	0.26215776002482	0.0817156865546266	0.14963593730717	0.547779131005411	1.31158673795314	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi135816bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.920778910752652	0	0	0.398436755314079	0.437295017960331	0.0690891033529805	0.583213719120647	0.0323275862068966	0	0	0	0	0	0	0.0150806816468104	0	0.0119007477636512	0	0.646218257941203	0.259769918072564	0	0	0	0	0	0	0.0298329355608592	0.673487334577355	0.592742062616262	0	0	0	0	0.249630177514793	0	0	0	0.838207525445586	0.296213273556961	0	0	0	0	0	0	1.10023173761456	0.686714051394204	0	0	0	0	0	0.115959955162151	0.280888068028781	0	0.624158207680431	0.237785739196601	0.34529535084474	0	0	0	0	0	0	0	0	0	0	0.629695885509839	1.02667676512665	0.250347705146036	0	0	0	0	0	0	0	0	0	0	0	0	0.0209248796819418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi170651bins-ubs-3"	0	0	0	0	0	1.13728041639558	0	1.49537918543631	0	0	0	0	0	1.51030757358615	1.54490836572929	0	0	0.0750264297650309	0	0	0	0	0	0	0	0	0	0	0	0	0	0.894787111044086	0.250479891380683	0	0	0	0	0	0	0	0	0	0	0.519945448346403	0	0	0	0	0.937401155936395	0.838707125054397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6677218136114	17.7587262706675	0	0	0	0	0	0	0.567515297549222	0.662843753853743	4.40218806980985	6.20660886147612	0	0	0	0	0.00692017577246462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00806776926179911	0	0	2.02971332914836	2.11244178310047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode36-umi113965bins-ubs-4"	0	0	0.0674092382756075	0	0	0	0	0	0	0	0.136362585804424	0	0	0	0	0	0	0	0	0	0	0.520589307095632	0	0.0634584875727129	0	0	0	0	0.0916043544023348	0	0.137545848616205	0.0552958327049716	0	0	0	0.19720275477079	0.49099369130199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372290918760803	0.95564868972505	0	0	0	0	0	1.29370678807245	0	0.0375790726319965	0.174958993985785	0.478336495888678	0	0	0	0.0638515239230376	0	0	0	0	0	0	0	0	0	0	0	0.117117446839659	0	0.547798508999547	0	0	0	0	0	0	0	0	0	0	0	0	0.240617170639744	0	0.174801667338981	0	0	0	0	0.259138025095472	0.268499940989024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi101248bins-ubs-4"	0	0	0	0	0	0.473649967469096	0	0.550318116379511	0.272594945084028	0.695309774211235	0	0	0	0	0	0	0	0	0	0	0	0.442500911031287	0.155450482544206	0.747903603535544	0	0.851950018932223	0	0.292505533888479	0	0.297895388424636	0.25216738912971	0	0.234093356430545	0	0	0	0	0	0	0	0	0	1.71721099015034	0.419081713831117	0	0	0	0.497667185069984	0.661356643758806	0.818926296633303	0	0	0	0	0.128955003914705	0	0	1.38670028364324	0.471477919895435	0	0	0.390117035110533	0	0	0.233238456672992	0	0	0	0	0.189401260098179	0.0808034168301974	0	0	0.177546685266796	0.265137501541497	0.15954675696796	0.107267363904532	0	0	0	0.61120667569447	0	0	0	0	0	0	0	0	0	0	0	0.323812686815012	0	0	0	0	0	0.19134686935261	0.32279534109817	0.924879681941829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi102066bins-ubs-4"	0.185096064857661	0	0	0.216203914428766	0.0937960605654563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129950363221917	0	0.0646048682894298	0	0.145137880986938	0	0	0	0.196968399417659	0.578178427105999	0.340627580511974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182821433320037	0.0852024133007876	0	0.268817204301075	0.0859524969200355	0.350107366258986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136754363115395	0.235392270790501	0.196049419249834	0	0.0933441558441558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153796542058393	0	0	0	0	0.159029085582758	0.210689731647815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi107576bins-ubs-4"	0.233221041720653	0	0.109138766731936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0559039057188185	0	0	0.0889554754436069	0	0	0	0	0.100537877645403	0.142796947422632	0.0337187853303449	0	0	0	0.509791731426795	0.381915772089182	0	0	0	0	0.137799749971588	0	0	0	0.107450869503747	0	0	0	0	0	0	0	0	0	0	0	0.252201916734567	0.5160688280289	0.187834128016183	0	0	0	0	0	0.234015548151674	0.166013962199898	0.21259325113061	0.0884989803378352	0	0	0.104625725246505	0.0739918608953015	0	0	0	0.0159064699566549	0	0	0	0.0453066436014663	0	0.102232066791617	0	0	0	0	0	0	0	0.0553525960367541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi118727bins-ubs-4"	0	0	0	0	0	0.0806766428106701	0	0.420285143732875	0.217017334921265	0.498429945671136	0.339750849377123	0.458275349105043	0	0.159850071656929	0.186802645529358	0	0	0	0.255550761674023	0.204719319038897	0.0552854827947765	0.0494559841740851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553310537768107	0.665772089182494	0	0	0.386024600889819	0.46656298600311	0.636435958631663	0.124402119125753	0.195478765330895	0	0	0	0	1.10022189349112	0	0	0	0	1.06076374989993	0	0	0	0	0	0.332321918797862	0	0	0.0909234661606578	0	0	0.13882278280184	0.161757193938362	0	0	0	0	0	0	0	0	0	0	0	0.186655930900706	0.117642988131899	0	0	0	0.100178890876565	0.210384583017756	0.131134512219352	0	0	0	0	0.0857965238569689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi136636bins-ubs-3"	1.88427794025099	0.130409416932633	0	0	0	0	0	0	0.725155484980813	0.31151871604446	0	0	0	0	0	0.124300807955252	0.114111829593001	0.160283736316202	0	0	0	0	0	0	0	0	0	0	0	0.232126276694522	0.445981993997999	0.603227265872417	0.55011938761178	0.0357022432909535	0	0	0	0	0	0	0	0	0	0.103704966473463	0.306715569568668	0.89857174385976	1.22148326753398	1.36010179556058	0	0	0	0	0	0	0	0	2.19728845254792	0	0	0	0	0.260078023407022	0	0	0.138361796331436	0	0	0.249881009043313	0.191554571769113	0	0	0.312840043525571	0.515751782135935	0	0	0	0	1.94569800991344	0	1.60308441558442	0	0	0	0.0727510821723473	0.208723803032885	0	0	0	0	0	0	0.889035232136977	0	0	0	0.401855480862253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi141792bins-ubs-3"	0.351682523229556	1.26291224818971	1.73980034025616	0.128963738431194	0.485729599356827	0.184775536759922	0	0	1.88699219266905	0.822409410357374	0	0	0	1.55991621651417	2.09017014186904	2.14626061736068	2.72990607718641	1.59260648637588	0.0713550828050845	0.894300183169917	0.514726908778953	0.25508876047686	0.198631172139819	0.353554430762257	0	0.860364340106862	0.224729622173323	0.466427743227575	0.820178521974393	1.61714639430517	1.36295431810604	0.253858141054642	0.306662296924013	0.226114207509372	0.179092405904272	2.1965352992931	1.15611886614713	0	0.201279933938893	0	1.07008658715896	2.04789322166972	2.21617418351477	1.86526878054324	0.197327499302919	0.296371031308131	0.588219708009857	0.404354587869362	0.692986744112488	0.328361751790165	1.52551775147929	0	0	3.35061826884723	0.75070234421775	2.16555920262589	0	1.06867604503911	0.774904303986556	0.170721297481861	0.0791776832044339	0.255261763714299	1.87269045282783	1.83269546200109	0.284629981024668	1.31272693417745	1.24923453766075	0.741710296684119	0.357568533969011	0.858103668199915	1.62376390011159	0.852375770765325	1.18590059459282	0	0	0	0	0.510468299178812	0	0.349025974025974	1.05039710134319	0.979204871803744	0	0	0	3.19856887298748	4.73365311789952	2.80548380687463	0	2.98619198136749	1.17862332490178	0	0	0	0	2.30198695209982	0	0	1.34297154601184	0.97504159733777	0.832810211341285	0.377023730317144	2.47545008183306	3.11873008379559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.125	2.87958115183246	0	1.77956371986223	0	0	0	1.68556543058535	4.92399206873761
"MJ006-1-barcode37-umi144579bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11090589078899	1.67513256158341	0.23657637798782	0.558236835672584	0	0	1.39888664939054	0	0.0641686273747253	0.134868762319743	0.092438632584618	0.090494277192893	0	0	0.3287841191067	0.0214948472074611	0	0	0	1.27674519126864	0.425606226923461	0.195185999480091	1.1932482999108	1.06583748225102	0.654603697814506	0.685288161743435	0.210099626045503	0.0528267892989607	0.182340624862459	0	0	0.147785306088397	0.155465403273852	0.0855838721947509	0	0.308005280090516	0.201571434448147	1.48651128647458	1.2477051548409	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi59724bins-ubs-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0357608649922168	0.063205206236247	0	0	0.0986536675951718	0.0812770923641214	0	0	0	0	0	0	0	0	0.337282712098936	0	0	0	0.0255710876235936	0.180168586320057	0.0472932496768295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595947556615018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050887538539827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0536084881875554	0	0	0	0	0	0.260529743812419	0.318898633013787	0.258671369782481	0.187131865963983	0.0834841571286548	0.438275053877356	0	0.110887096774194	0.0322422708111916	0	0	0	0	0	0	0	0	0	0	0.109046273300791	0.483226104218914	0	0	0	0	0	0	0	0.0765727412469928	0.268933316878522	0.597273895126712	0.904701339211206	0.104166666666667	0	0.633102200783841	0	0.574712643678161	0.584453535943892	0.936680404645935	0	0
"MJ006-1-barcode38-umi110992bins-ubs-4"	0	0	0.170128077552724	0	0	0	0	0	0.7304485907106	0.720231271494791	0	0	0	0	0	0	0	0.682058452409371	0	0	0	0	2.10289958330635	2.91002493012012	3.31537356321839	0.368126551390467	3.98426892644787	0	0	0.22825750541628	0.395965321773925	0	0	0	0	0	0	0	0	0	0	0	0	1.78003182179793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155353349608446	0.37920828708842	4.1938004688721	6.14403623253181	0	0	0	0	0.04498114252102	0	0	0	0	0	0	0	0	0.00896973611036363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi115514bins-ubs-4"	0	0	0	0	0	0	0	0	0.193198359137224	0.0797487913073817	0	0	0	0.6256201080366	0.28525268844348	0	0	0	0	0	0	0	0	0	0	0	0	2.39011278591757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69209535037525	1.3846579894766	0	0	0	0	0	0	0	0	0	0	0	0.120406492318066	0	0	0.102783048703352	0	0	0.840869427256862	1.05993529712242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737262654969315	0	0.285397853126597	0	0	0	0	0	0	3.72676385188733	1.84600907782575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0957438517974238	0.806657912239712	0	0	0	0	0	0.175675208354947	2.17907166812276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149581798978048	0.333086808316605	0	0	0	0	0	0	0	0	0	0	0.00230203903107177	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi115660bins-ubs-4"	0	0	0	0	0.133994372236366	0	0	0	0	0	0	0	0	0	0	1.34659208618189	0.11703777394154	0.143232275005968	0	0	0	0	0	0	0	0	0	0	0.340853411729618	0.141210151655834	0.0437645881960654	0	0	0	0	0	0	0	0	0	0.686162391766051	0.386024600889819	0.46656298600311	0.306853051483123	0	0	0.572321878063644	0	0	0	0	0	0	0	0	0.156112400928669	0	0	0	0.194001474411206	0	0	0.0334036201173302	0	0	0	0.163298632373954	0	0	0	0.0615645080611028	0	0	0.129989537427475	0.107904797138981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113472821875346	0	0	0	0	0	0	0	0.121364302155263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi116271bins-ubs-4"	0	0	0	0	0	0	1.07339715694807	0	0	0	0.695680310629348	0.844570276884687	6.5369372578706	0	0	0.708514605344935	0.845597916727624	0.593390853596153	2.48747137499585	5.8452752936106	0.937946811552759	1.9548128481441	0.243970896215213	0	0.524425287356322	0	0	0	1.36341364691847	1.35987310430207	0	0	0	0	0	0	0	0	0	0	0	1.995550902905	2.27449455676516	0.789862484373224	0	0	0.763095837418192	0	4.60361733329499	6.00545950864422	0.711908284023669	0	0	0	0	0.908654231046353	0	0	0	0	1.24139296166952	0	0.906073195682582	0.975396391470749	0	2.88148217112001	2.39232496427842	0	1.47709858675294	0	0	0	0	1.59474969087854	0	0.371190414170357	0	0	0	0	0	0	0	0.316467207449711	0	1.50268336314848	1.41378439787932	0.635803695608981	0	0	0.304971027752364	0	0	0	0	0.602783221293379	0	0	0.577584068601396	0.765391014975042	0	0	1.29909983633388	1.52543373067391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi120372bins-ubs-7"	0.10365379632029	0	0	0	0	0	0	0	0.214370782056372	0.341424512784728	0.168719809554626	0.604635539133356	0.151400454201363	0	0	0	0	0.112539644647546	0	0	0	0	0	0	0	0.33446926669191	0	0.160746284389164	0.451630770541744	0.0812441968430826	0.106285428476159	0.0276479163524858	0	0	0	0	0.025691530358825	0.696300901460989	0.805119735755574	0	0	0	0	0.211671780884191	0.023593505351436	0	0.283511300707453	0.373250388802488	0.172527820110993	0	0.0832100591715976	0	0	0	0.138166075622899	0	0.502571294997662	0.896771051199037	0.499486509196154	0.457843479610445	0.301157973616865	0.746520252372008	0	0	0.399272612270715	0	0	0	0	0	0.253953595752049	0.172288719622778	0.249663283072172	0	0	0.153034644438656	0	0	0	0.344967532467532	0	0	0	0	0	0	0	0	0	0	0	0	0.110705192073508	0	0	0	0	0.18555869302138	0	0	0.552416823603264	0.205145265025505	0.412575013638843	0.386521893072111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi133852bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273804387507882	0.996659842689365	1.14002478314746	1.29366442813265	0.971565515901289	0.966986477298482	0	0	0	0.102772214609466	0.140602032338467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865514564223481	0.854531787791273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515627478978264	0.357568533969011	0	0	0	0	0	0	0	0	0.443885477546793	0	0.393668831168831	0	0.114182900245666	0	0	0	0	0	0	0	0	0	0	0	0.112608989414755	0.350230414746544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi134900bins-ubs-4"	0.211009513937734	0.0617728817049315	0.128398549096395	0	0	0	0	0	0.116448326055313	0	0.10169413178635	0	0	0.212214750303164	0.325642449639017	0.161591050341827	0.237001492231618	0.0886675988132183	0	0	0	0	0	0	0	0.185115065842063	0.128751346036799	0.100137029619479	0	0	0	0	0	0	0.161760882752246	0.148660538211826	0.151294567668636	0	0	0	0	0	0	0	0	0	0.299409130653666	0.47787360384561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162620974139299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371179692878738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi141074bins-ubs-3"	0.259134490800726	0.453001132502831	0.295316662921709	0	0	0	0	0	0	0	0.621720942057457	0.422285138442344	0	0.195678535993826	0.272630888069874	0	0	0.208027827984858	0.0696956622747337	0.013468376252559	0.356496044228386	0.288927065438076	0.621801930176825	0.29613960867266	0.359195402298851	0	0	0	0	0.0909161250386877	0.154218072690897	0	0	0.561318602852213	0.537277217712817	0.321592184703134	0.182695326996089	0.149207336027355	0.237407101568951	0.158551702268731	0	0	0	0.0198886237072395	0.328164210797246	0.154491282277643	0.219919980922604	0.217729393468118	0.0287546366851655	0	0.198779585798817	0	0	0.0598324690865576	0.297057062589232	0.120086462252822	0.222066386161758	0.077357247228032	0.387452151993278	0	0	0.0385300775417811	0.275579865967974	0.360852925095681	0.288583175205566	0	0	0.249881009043313	0.0936489017537885	0	0	0.480594849474066	0.0722709503629973	0	0	0.205131544673092	0.274127707756026	0.110971369386698	0.127251759653239	0.223214285714286	0	0	0.407759792413197	0.236441017060129	0.549497359004941	0.171735241502683	0.126230749810654	0.198688654877806	0	0	0	0.514862154638249	0.583969888187756	0.933045912293684	0.663594470046083	0	0	0	0	0	0.0209248796819418	0	0	0	0	0	0	0	0	0	0	0.0322560635196328	0.134170766328971	0.0553307742850227	0.167967759208635	0.16696831425731	0.996277564525843	0	0.354373449131514	0.0274656380984225	0	0	0	0	0.0449056980341283	0.270528676480307	0.114690856010844	0	0	0.131786184950661	0	0	0	0	0	0	0.1106414366365	0	0.131854494687039	0.125145002485757	0.14500802172035	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi147565bins-ubs-3"	0.181394143560508	0	0	0	0	0	0	0	0.0926293502712717	0.0996859891342272	0.0508470658931749	0	0	0.887443501267776	0.631090018680265	0	0	0	0	0	0.350776856353065	0.148367952522255	0	0	0	0.0504859270478354	0.124069478908189	0.653525877516602	0.323810741143137	0.735066542865986	0.177142380793598	0.201075755290806	0.44711831078234	0	0	0.99814932799369	1.43016185664126	0	0.108381502890173	0	0	0	0	0	0	0	0.0953869796772741	0.0254488901456242	0	0	0	0	0	0	0	0	0.132460651394733	0	0	0	0	0.0385300775417811	0	0	0.19370651486401	0	0	0	0	0.378802520196359	0.288583631536419	0	0	0	0	0	0	0	0	0	0	0.128023251790595	0.164751431278059	0	0.102232066791617	0	0	0	0	0	0	0.598676923997964	0.215875124543341	0.0740001930439819	0.0516129032258065	0	0	0	0.0389780659792353	0	0.0627746390458255	0	0	0	0	0	0.261625641539472	0.14552813638715	0	0	0.271139264804684	0	0.152319469020813	0.248296849604039	0.207423273116704	0	0.0457141198580685	0	0.0845223325062035	0	0	0	0	0.132375189107413	0.293383893822972	0.0823922842049145	0.245021374204984	0.512249042903104	0	1.55057696634631	0.307727441409038	0.140686080975127	0	0	0	0.121565332427552	0.219580697324747	0	0.233718555288399	0	0	0.305866519850737	0.195673317641101	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi154953bins-ubs-3"	0	0	0	0	0	0.00780741704619388	0	0	0	0	0.244990408394388	0.184749748068525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198722874327654	0.110278523964372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186419165476757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0748627516220263	0.0322910499973091	0	0.157754898704749	0	0	0	0.170507672845278	0.18018018018018	0	0	0	0	0	0	0.0956085265422307	0.104032313710504	0.11188671053071	0.096639778069592	0	0	0.0951786799756854	0.0694745983499783	0.0453717567296038	0.0103745201784417	0	0.090494277192893	0.0798183045140879	0.0412263535551207	0.151209677419355	0.108071315126402	0.0959623033600042	0.106204767170683	0.0404489143922722	0.176140047547007	0.446063267139008	1.14952657481616	0	0.147983056838675	0.0957532004781857	0.048857317347562	0	0	0	0	0	0	0.0351783029305796	0.0285279573982503	0.0361953514827167	0.0228575347005949	0.264305401291703	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi171534bins-ubs-3"	0	0	0	9.12987407070247	12.5452231006298	0	0	0	0	0	1.31740125268681	0.679015307836269	0	1.56818432366883	3.30438733780987	0	0	0.208027827984858	15.8491254853805	6.37323564271091	3.72509770279287	6.42667499609558	0	0	0	0.252429635239177	2.80912027716653	0	0	0	0	0	0	0	0	0	0	0.118122474354989	0.129025598678778	0	0	0	0	0.129276054097056	0	0.0378345997414636	0.983015818340796	1.29506574296621	0	0	0	0	0	0	0	0	0	2.26914591868894	2.32471291195967	0	0.024036082401346	0	0.0292281676026639	0.0699835975943138	0	0	0	0	0	0	0	0.512332245194052	0.519036825334253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0956734346763049	0	0.958359489432936	0.47682412951874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
