"X"	"SRR10022105"	"SRR10022106"	"SRR10022107"	"SRR10022108"	"SRR10022130"	"SRR10022131"	"SRR10022132"	"SRR10022136"	"SRR10022137"	"SRR10022138"	"SRR10022139"	"SRR10022141"	"SRR10022154"	"SRR10022155"	"SRR10022159"	"SRR10022164"	"SRR10022166"	"SRR10022179"	"SRR10022184"	"SRR10022185"	"SRR10022186"	"SRR10022187"	"SRR10022226"	"SRR10022227"	"SRR10022228"	"SRR10022247"	"SRR10022248"	"SRR10022249"	"SRR10022250"	"SRR10022260"	"SRR10022261"	"SRR10022263"	"SRR10022264"	"SRR10022265"	"SRR10022266"	"SRR10022280"	"SRR10022281"	"SRR10022282"	"SRR10022283"	"SRR10022092"	"SRR10022093"	"SRR10022109"	"SRR10022111"	"SRR10022112"	"SRR10022113"	"SRR10022114"	"SRR10022151"	"SRR10022152"	"SRR10022153"	"SRR10022156"	"SRR10022176"	"SRR10022190"	"SRR10022191"	"SRR10022192"	"SRR10022193"	"SRR10022195"	"SRR10022196"	"SRR10022197"	"SRR10022198"	"SRR10022202"	"SRR10022213"	"SRR10022215"	"SRR10022216"	"SRR10022217"	"SRR10022218"	"SRR10022224"	"SRR10022246"	"SRR10022252"	"SRR10022253"	"SRR10022254"	"SRR10022255"	"SRR10022274"	"SRR10022275"	"SRR10022276"	"SRR10022277"	"SRR10022278"	"SRR10022289"	"SRR10022291"	"SRR10022116"	"SRR10022117"	"SRR10022118"	"SRR10022119"	"SRR10022133"	"SRR10022134"	"SRR10022135"	"SRR10022142"	"SRR10022143"	"SRR10022144"	"SRR10022145"	"SRR10022146"	"SRR10022147"	"SRR10022148"	"SRR10022149"	"SRR10022150"	"SRR10022161"	"SRR10022169"	"SRR10022171"	"SRR10022172"	"SRR10022174"	"SRR10022177"	"SRR10022188"	"SRR10022209"	"SRR10022210"	"SRR10022211"	"SRR10022212"	"SRR10022220"	"SRR10022221"	"SRR10022222"	"SRR10022223"	"SRR10022236"	"SRR10022241"	"SRR10022242"	"SRR10022243"	"SRR10022244"	"SRR10022285"	"SRR10022286"	"SRR10022287"	"SRR10022288"
"G000248015"	0.153715678999258	0.218502266283836	0.697591335577158	5.48769106331792	0.161569367591759	0.320080212872624	0.342770655270655	0.113812059783542	1.46629867496828	1.1977836026411	0.0678201346939419	0.0678518116433709	0	0.0210874463102518	0.184313634572137	0.414505879775035	0.0271013590829703	1.49177247622843	0	0	0	0	0.0232384001652508	0.0151183886123645	1.62538992940226	0.0444899230324332	0.0142080314126658	0	0	0.00261588364549545	0.00980434877336703	0.0886860278119383	0.170530864918531	0.305865419215545	2.70915323092548	0.0110783376954288	0.0134583464178368	0.0150301354215201	0.415139336660337	0.00371085052694077	0	0	0.116113261356692	0	0.113555713271824	0	0	0.0160894573830498	0	0.108878550925468	0	0	0.0155838488990011	0.0111381313928233	0.0178945050104614	0.0344182566404789	0.0384887766727222	0.696858912183839	1.28341924527735	0.0853302993671336	0.0747719455660236	0	0	0	0	0	0.02294442532409	0.0533368891259417	0.015586918324548	0.0240897515314199	0.0205066725557624	0.0613264786857866	0.305995240074043	0.0371661454862357	0.116845475652134	0.0698846902610692	0	0	0.165977858553669	0.0264046321268931	0.453938018369641	0	0.00932995381672861	0.00978509485426324	0.00924598955203181	0	0.083948164964056	0.0162316103233042	0.0222391074704869	0.00988281801496541	0.0263719402555681	0.158017177052394	0.111323419456675	0.0716519020323085	0.0107606429484162	0.0669827552239982	0.0373960390115479	0.0267247759230326	0.0286929516608156	1.61460551410002	0.31404999875377	0.025434236601986	0.134994807892004	0.0659569696729853	0.0482134247602721	0.505449376085926	0.340623879526712	0.602838620960613	0.642832976203902	0.0169215474755166	0.0512795063933965	0.14924107521411	0	0.234625511613963	0	0	0.00860564038258218	0.0154418140568021
"G000332875"	4.27930315558854	2.948877692905	4.82673034616325	6.06632515502831	1.01945981498163	0.0829123442983302	0.089031339031339	2.71431025596976	1.30802736393245	1.20276054281828	2.08192041386054	0.874534461181225	1.83808248279684	1.89565043673211	0.0359353627153224	1.4900299466803	0.643406339710517	2.67038660821044	1.3776178923004	0.744984793093914	1.20505759018913	1.24883061342679	0.747501871982235	1.62580825231428	2.77465553605031	0.177959692129733	0.112372612081993	0.13617859678097	0.244166172520841	0.438160510620488	0.851888971197002	1.62354554914388	0.955440051392863	1.32781576106513	1.30125682366383	1.54127373187653	0.267671556532532	0.452407076187756	0.812613169632999	1.17881351739152	1.22880055252859	1.7137152681493	2.94561010389081	2.54295370217191	3.80127750177431	1.76450308709688	1.94772455884304	0.925143799525361	1.17968198217115	1.13431653964169	1.19765547303159	1.6132097383813	1.15320481852608	4.22506450834432	2.97599383327827	3.10811821922933	0.991470887089325	3.92001790643886	3.01167701116605	0.353765199459575	1.34028712427097	3.04913901721966	1.06284894739538	1.48669926245131	1.48967952199891	0.259170972851041	0.294999754166872	0.776718447896526	0.755257042453098	1.41097116112602	0.993784900779254	1.3831078171688	1.92789593643358	2.32608807094889	2.03644971850863	2.09820462902877	1.62032406481296	0.858036127836962	0.547726933227108	0.673318119235774	1.86453980442484	0.544711756695415	0.272123652987918	0.270313245349022	0.192624782333996	0.087928002482673	0.0685773741959894	0.0811580516165208	1.82916658944754	1.30594380912043	1.40490518088754	0.645236806297277	0.315693279056243	0.618811881188119	0.135853117223754	0.11163792537333	2.3604379824089	0.758572485815311	0.506346205779098	2.68854037439591	1.85937538944692	3.63921535380083	3.63577362409138	2.55649214452491	2.24862056034714	1.58742694676986	1.38490498386518	1.89446026912877	1.06433968647795	0.594369355077522	2.28772765619572	1.95539726956669	1.67625409785365	1.11968508042441	2.54434516272956	1.97984538350338	2.11452877972019	2.41011082471165
"G000434815"	0.93466200219089	2.86581071564007	4.14418141135325	1.13238069560528	1.05091579805259	1.94747599398403	2.02546296296296	0	0	0	0.514171253726164	1.08864462236697	0	0	1.69128045811791	0	0.707646598277558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.886860278119383	0.678619400805934	0.648914477629843	0.728703821251746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18174544969665	0.593719888907782	0.381994631426802	0.156166198693883	0	0	0	0	0.0116474483768449	0	0	0	0	0	0	0	0	0	0	0	0	1.49928649530199	2.15163066497247	1.69739397281293	0	0	0	0	0	1.6259797762221	0	0	0	0	0	0	0	0	0.00473858790080556	0	0	0	0	0	0	0	0	0	0	0	0
"G000469345"	0.537121453054878	0.568828213879408	0.795366940563714	0.194951987888089	0.0386050701325441	0	0	0.0386531523793163	0.0248525199147166	0	0.168761730517483	0.0346798148399451	0.124694037777675	0.255269086913575	0	0	0.0311163752434104	0.228890280703752	0.0418305028026437	0.0476175847132193	0.0532538076472468	0.053457671918388	0	0	0.084616258951011	0.0326259435571176	0.0891231061339947	0.0912686340127776	0.230213819805365	0	0	0	0	0	0	0.308808663260078	0.10617139951849	0.260021342792299	0.207569668330168	0.0420563059719955	0.0968843526974139	0.665520492485164	0.867793848034223	0.28123744475693	0.442867281760114	0.28520387375811	0.0928751492636327	0.138771569928804	0.125985454406628	0.467187963971098	0.146003935758268	0	0	0	0	0	0	0	0	0.394652634572993	0	0.153996920061599	0.0934794857347744	0.038120493909008	0.0461705594785443	0.271969539411586	0.376944130324336	0.306687112474165	0.352831151164768	0.521371051001445	0.43537243272234	0.662847897284672	0.852505257325627	1.25852258163736	0.710177696171414	0	0.276418920147666	0.0880037054191755	0.0315357931251971	0	0	0	0	0	0	0	0.0437476352629588	0	0.135287903778795	0.0465904277848369	0.0443528086116372	0.367243624445843	0.244246905375093	0.144932256383533	0	0.0551622690079985	0	0	0.172157709964893	0	0	0	0	0	0	0	0	0	0	0.239016858091672	0.0794005260284849	0.0559654032052913	0.0510298756726665	0.0351938267420944	0.054263285461057	0.043996564077853	0.111873324973568	0.0380106192167437
"G000518685"	0	0	0	0	0.183016628776505	0.0308511048551926	0	0.0816010994674455	0.103334161750664	0.0763130827167458	0.0331214611295995	0	0.240151480164411	0.473912609183028	0	0.147907384413118	0.0441651777648405	0.141205944314753	0.372291474943529	0	0	0	0.0193653334710424	0.00930362376145509	0.0593576741895152	0	0	0	0	0.0183111855184681	0.0185193254608044	0	0	0	0	0	0	0	0	0	0	0.208899487918954	0.401303727846812	0.387587738992745	0.176011355571327	0.156705425141818	0.879660342311264	0.583242830135554	0.484853112413385	0.413738493516777	1.10455151399733	0	0	0	0	0	0	0	0	0.234658323259617	0	0.440991180176396	1.29334630948112	0.38783459020469	0.687126561651277	0.17278064856736	0.36711080518544	0.453363557570505	0.162954146120274	0.0843141303599697	0.0772943811717197	0	0	0	0	0.737117090134611	0.290967284365964	0	0	0	0.0403029081730055	0	0.181934099426208	0.0305784214195726	0.177214799747276	0	0	0	0.809874163716896	0.457433290978399	0.539426050682074	0.182890251218049	0	0.0977071391349661	0.12643755464389	0	0.400885538203793	0.458432694679714	0.172157709964893	0	0	0.118693104142601	0.0869678089304257	0.0514464363449286	0	0.0442268204075186	0.185251583602247	0	0.0888124506597496	0.164985087886287	0.302714505483599	0.21707792758416	0.165460505968949	0.0756015537422769	0.276139830457379	0.320546395424357	0.191782842811832	0.147291149464882
"G000701665"	0.630764337962472	0.913736749914224	0.755880638549913	0.20739573179584	0.142981741231645	0.472407543095137	0.514897910731244	0.184676172478956	0.116414435389988	0.0597232821261488	0.440042269293251	0.167367802053648	0.513785618620976	0.317421560249054	0.0602786729418311	0.0986049229420787	0.0552064722060506	0.593292717645049	0.402967176998801	0.423950109059629	0.188670632807389	0.170767563072628	0.290480002065636	0.0627994603898218	0.24248241371036	0.218000622858922	0.05554048643133	0.156460515450476	0.25114234887858	0.558491158313278	0.405246415965837	0.158452369690663	0.0817613735910763	0.0983567230418616	0.133299479497271	0.216027585060862	0.284120646598777	0.789082109629808	0.527756922669258	0.630844589579932	0.424948200445092	0.739467213872405	0.332043185984926	0.293054144116465	0.360539389638041	0.147303099633309	1.87475122727876	0.191062306423716	0.366503140092008	0.873008017420568	0.560739753274509	0	0	0	0	0.918817807706697	0.680481571573729	0.941580243229128	0.99487534001593	0.599089810140084	0.147674592492897	0.646787064258715	0.322696306920043	0.593353774757603	0.529603476371537	0.483145887660582	0.704721634954193	1.00006667111141	0.563963044833645	0.772592745543396	0.406978578414361	1.31264760761492	0.474733355999647	0.302455528784539	0.641891379231855	0.98670526963843	0.34734219571187	0.482862436313108	0.441501103752759	0.471511287980234	0.485756103769383	0.508397639582388	0.430732867872304	0.0733882114069743	0.0631809286055507	0.209475535326368	0.157255013242527	0.100340863816789	0.283548620248707	0.288013553578992	0.351226295221884	0.256046351705269	0.0897233529949323	0.105849400729547	0.100881027641402	0.218022301317328	0.173517621013582	0.429652166762602	0.0708884688090737	0.0814709204362398	0.0797587298422273	0.610421678447664	0.560747663551402	0.249317345363885	0.522312101569615	0.154793871426315	0.498984104218955	0.0613888616049504	0.190312394270892	0.247477631829431	0.0397002630142425	0.0152632917832613	0.0896888723943836	0.0364973018066164	0.542632854610571	0.700802413525801	0.413070738363945	0.13184933540808
"G001821375"	3.08491466129545	2.61299817613811	0.541526427617848	0.356720658688844	4.94716824661491	3.5382360880799	6.40728869895537	2.26335681154441	1.17330054544741	2.251235940144	0.164030093213255	0.025632906620829	0.346372327160209	1.01774675086847	2.82150557577725	2.83580454313052	0.0612289964467107	1.2059443147526	5.6080760757411	4.30401523762711	5.18387779011914	8.7284498760079	3.1978620671848	0.843140903381867	0.670615425417714	0.262490545891356	0.0994562198886607	0.307126196995379	0.613903519480973	3.48435701579994	2.7942394004096	2.32120896793113	2.30333469602289	0.908000479788893	2.05281198425797	0.851647210336089	0.308046595786042	0.607217471029414	1.32270458861458	0.0643214091336401	0.0968843526974139	0.781986578670068	3.53839885923813	2.79346772859405	2.73669268985096	2.5511643213088	2.0419264959533	2.19218856844053	2.00049630633554	1.71038305453826	1.90651516113333	1.76735150657742	1.95888980660444	1.76725018099464	1.01585728444004	1.64758698092031	1.00224774455769	0.528239946280683	0.652229452517996	1.2870653487876	23.2073426050546	1.67296654066919	2.24862982123649	1.02759592276456	1.75855513307985	1.69261042763211	1.52416539652884	3.34522301486766	2.92183868956527	2.76515933649941	2.33776067135691	0	0.00881467769760618	0	0	4.42270254080767	0.927458218916511	0.184113015284854	2.45481252800876	0.448878746157183	3.47877733703837	1.71584203359056	4.72251162356746	7.07951612705946	2.54264712680875	3.59341057204924	5.06999621642073	2.08945092889079	2.29433458737189	1.72243399689397	1.56793172064923	4.02943801483606	4.01096618758827	3.52885617509119	3.42726477907055	4.04260628587189	1.74564710105906	7.2074664912425	2.44058871185525	21.4231488510749	23.528825303457	2.90798105149373	3.36967808930426	1.69641325998918	2.16022928161997	6.25651555836361	3.71698338711605	0.971171790590315	0.37921506710274	1.30718954248366	1.07521545663573	2.98651742559145	1.00204119502691	8.80367058578169	0.800684923247597	1.22457103350024	1.69776990976371	0.686566809602433
"G002160525"	0	0	0	0	0	0	0	0.0880432915306648	0.0614772861048253	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234966046115314	0.263990324231288	0	0	0	0	0	0.198807157057654	0.642729530698505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120737694042723	0.29765496158642	0.122167713364003	0	0.162931928309952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31525724500581	1.29197990253485	1.09576049623212	0.783016434240277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0945926867146689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"G002408565"	1.95059896109403	1.70829044549181	1.88970159637478	1.36673787253458	2.14472611847467	5.18684200377926	7.8392094017094	0.779505239649545	0.724647159618579	5.74172998440559	2.31377064176774	5.53520001206254	5.08474576271187	7.96994483967991	2.67080889342267	4.86450953180922	2.62582056892779	1.88122758070945	0	0	0	0	0.0374396447106819	0.0453551658370936	1.77946729644738	23.0531951179724	12.7510623732579	15.9647674098541	7.76448428616275	0.0745526838966203	0.0773454181010066	18.7364014757355	17.757402324359	29.5190116348807	21.759553129364	17.3334441167103	18.8401896131473	11.834728630905	19.7632822505852	12.9978724456979	10.3704627426905	2.36259774832233	1.79466286412711	3.44574953324038	5.18097941802697	2.48534804274924	0.728406527796205	0.534974457986404	0.366503140092008	1.78560823517767	0.395691825895597	0	0	0.00928177616068611	0.0605660169584848	2.73849607182941	1.08076484897004	3.94986197120048	1.44422235914699	1.90037687548887	2.57776282338866	3.36973260534789	3.20775495569328	8.9301400513798	4.69038565996741	1.56942422448686	0.899749250208958	5.01866791119408	5.51635209431503	4.47725239176819	4.29378174590655	0.451467268623025	1.59923438227998	0.941969549392526	0.288320004855916	2.17474500407661	5.94300678317482	11.3327929597036	19.1721024415343	18.1418683163275	18.1681267632522	10.8760780753518	17.5309832216331	16.316645669484	24.916400844467	8.54194682941968	12.4597994702989	7.25995661733241	15.4969513890176	16.5127770718622	20.21529093045	2.21077735672378	2.4707152945086	3.21945023449713	24.3015670186294	8.66704317104243	22.6410578591516	6.81070635638517	9.69990548204159	1.75162478937915	2.61459086264051	0.0264939964604021	0.02466251298027	0.0105531151476777	0.145979536079713	4.35160322223977	0.806740767300108	5.23033100874177	9.34786286229841	3.78831144108129	16.9966751029726	15.6245230221318	16.1378115915136	7.07786960035455	1.54590071024611	1.45921937524879	2.21902584150869	1.44559136208678
"G003478285"	0.224389554401216	0.263647362623472	0.0451272023014873	0.389903975776179	0.0929381318005691	0.341290347460568	1.44379154795821	0.0644219206321938	0.28253391060941	0.0597232821261488	0.104096020693027	0.0301563607303871	0.0577287211933681	0.094338575598495	0.863607910416618	0.0693886494777591	0.0361351454439604	0.129818368160337	0.552162636994897	0.294921814998003	0.346910518387779	0.200466269693955	0	0	0.15281443780705	0	0.0335826197026646	0.0927173424891709	0.0854581603822945	0	0	0.0768612241036799	0.0654090988728611	0.0959577785774259	0.0964834327789768	0	0.109162143166898	0.0961928666977289	0.0728702027116548	0.0284498540398793	0.0968843526974139	0.123860758323628	0.122224485638623	0	0.0539389638041164	0	0.0968555128035027	0.0321789147660995	0.0782636913738141	0.075225180639414	0.10579995344802	1.57731371017125	0.57971917904284	0.688707791122909	1.18379033146129	1.0430228208006	0.645071897034825	0.237260314854883	0.592116138921868	0.220436606698428	0.34768954688201	0.107797844043119	0.0909184039338216	0.0530372089168808	0.0570342205323194	0.20797670660886	0.0835832636806136	0.0550036669111274	0.0694326361729865	0.0946383095877211	0.13565952613812	0	0	0	0	0.176375646849365	0.0581934568731928	0.0463177396943029	0.0846487078623712	0.20180683125554	0.20575695225166	0	0.0171049153306691	0.0562642954120137	0.046229947760159	0.13189200372401	0.0508418463866818	0.100340863816789	0.0500379918085954	0.0296484540448962	0.0539426050682074	0	0	0	0.0726343399018091	0.0735496920106647	0.0373960390115479	0.102787599703972	0	0.385135260244042	0.144562697839037	0.208772692107968	0.244029075804777	0.211062302953553	0.116515776503991	0.178486810930343	0.152384367156687	0.0331499852666732	0.0789444005864441	0.346891723248091	0.0926339470332324	0.133977783430849	0.194841343477454	0.102974530097239	0.13143773589456	0.0618046971569839	0.130313982936245	0.12472234430494
"G003481825"	1.54952471818792	1.04375462737237	1.66594588496324	2.2232822448514	4.38382018616223	0.402992557170954	0.151353276353276	1.69859130733551	2.38714993917673	1.67225189953217	2.35320095263631	0	1.9281392878585	2.92116624676752	0.209816150047527	1.48272587831422	0.344287635757734	2.52462563343392	3.23489221673778	2.75260360664803	2.79049952071573	0.962238094530983	0.699734049420331	0.504721589058938	1.44857983607178	0.212068633121265	0.679402229369293	0.38680516319701	1.13537270222191	0.812231871926337	1.82578761601813	0.687021095449816	1.23226070197979	3.41369797289193	1.49168465151708	1.40002492625981	2.13987708043605	1.6037154494762	1.07207525504571	0.776804710306269	0.652290691428133	5.09677777161555	1.9291097983296	1.71342140713256	1.2235628105039	1.6548092894976	1.15297863871567	1.49028599010498	0.645198236203638	1.65099475403346	1.28864343299689	0.244937604256847	0.243108042824417	0.352707494106072	0.342748595969607	11.8982416760195	4.15524832958709	11.2303215697978	9.13271516809185	1.55550024888004	1.25056078959175	0.991180176396472	1.33048199559494	2.35849838402254	1.50461705594785	1.68461132353176	1.72738744939935	2.28515234348957	1.10667120104291	1.22169454195058	2.38192888916932	2.41000013048187	0.474733355999647	3.77941251858307	1.96512845414953	4.02169753240486	2.56414919347506	0.191060676239	0.565984497668011	2.14066124743026	0.51969539486244	2.31502496595552	1.27975866519461	2.32396002788752	1.4346693788236	1.06935967725251	0.900964812712826	1.07128628133808	1.66237328341889	2.5991811379359	2.26319196375057	2.71116508405636	0.358893411979729	1.45746482542991	1.5670186293631	1.96876764864261	1.61251720217795	3.15763506290601	0.448960302457467	1.30168311515174	0.406271030133845	1.41160013141022	2.90109034267913	3.97060957431372	2.47093801896395	5.41462644132049	3.91269272140552	0.95275513210883	4.24608097439946	2.08346553292299	2.32742791920996	3.61231238870516	6.1869858353436	1.84963111655674	4.59790905473357	2.08250403301837	2.94067025644808	2.34121657738131
"G009696175"	0	0	0	0	0	0	0	0	0	0	0	0	0.146630951831155	0.21975338786473	0	0	0	0.43272789386779	0	0	0	0	0	0	0.176810093330471	0.570954012249559	0.454657005205306	0.851840584119258	1.62719313544246	0	0	0	0	0	0	0	0	0	0	5.95591509573994	3.14634333512393	5.62549682953432	0	0	0	0	0	0	0	3.39701078887459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0316145027371504	2.54960082925676	2.30546549328393	0	0	0	0	0	0	0	5.05068790731354	5.16695043511162	4.90342191857634	0	0	0	0	0	0	0	5.23910216840253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0373102688035275	0	0	0	0	0	0.00712699110313944
"G900066545"	0.0671401816318598	0.0632031348754898	0.116578605945509	0	0.174437724302607	0.0925533145655779	0.10238603988604	0.0579797285689744	0.0797896691998797	0	1.49362017570147	0.579002126023431	0.427192536830924	0.324080753820712	0.120557345883662	0	0.446670547848955	0.138928429083869	0.0808723054184445	0.207366901170471	0.129330675714742	0	0.762994138759069	1.52695724984882	0.0492542402849168	0.0652518871142353	0.0374575373606644	0.0840250916308111	0.0976664690083365	0.325677513864183	0.846442110767354	0.154904928578186	0.0957776090638323	0.0335852225020991	0.0520502729465533	0.231260299392076	0.252717838290491	0.754512798160311	0.515611888883982	0.191727277225273	0.116069373033535	0.478805020982382	0	0	0	0	0	0	0	0.754231416410967	0	0.282945163538081	0.277392510402219	0.245038890642113	0.234005065521418	0.740740740740741	0.99762909135696	0.656569424755652	0.51847732976661	1.20529047856076	0.325257963212203	0	0.177995185166214	0	0	0.787111843473531	1.08986020289428	0.408360557370491	0.219633849118631	0.457705279096978	0.156166198693883	0.70199245814794	1.11946406759599	0.575434459424822	0.462829481479233	0.2113179919799	0.350979286766444	0.0729504400185271	0.0763498149346877	0.0452650836461025	0.078484610652695	0	0	0	0.0708859198989105	0.482310954794662	0.507236095346198	0.306924995204297	0.674586259938101	0.592969080897925	0.425547217760303	0.487219629244883	0.495139985046108	0	0	0.591024310799984	0.32011009393885	0	0	1.08689614309256	0.508461902744199	0.35184027299414	0.520508826583593	0.551400266466157	0.379011089087695	0	0	0.190305470975346	0.322826209540995	0.583793387905324	0	0	0	0	0.198965380023876	0	0.0221287895552113	0
"G900538815"	0	0	0	0	0.28167403022634	0	0	0.667840577220409	4.03918849982342	2.06708915358837	0.160875668343769	0.125148897031106	0.123539463353808	0	0	2.20582864655613	0.277036115070363	0.0819905483117918	0	0	0	0	0	0	0.132607569997853	0.0252109563850455	0.911897288849279	0	0.0732498517562524	0	0	0	0	0	0	0	0	0	0	0.0432932561476424	0.0805770854117105	0	0	0	0	0	0	0	0	0.120756211026428	0	0	0	0	0	0	0	0	0	0.0711085828059447	0	0	0	0.0265186044584404	0	0.35516022205513	0.265499778750184	0	0.0226718811993425	0	0	0	0	0	0	0	0.16003200640128	0.032422417786012	0	0	0.0869694334259593	0	0	0	0	0.474552601634426	0.247115020809686	0.339388215850905	0.10934227839656	0	0.121071180264199	0	0	0	0	0.0630425931519983	0.143600789804344	0	0	0	0	0	0	0	0	0	0	0	0	0.571102227298686	0	0	0	0	0.130231885106537	0.100563575035093	0.109414570578545	0.0558280969745923
"G900539055"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934214562592376	0.023040766796719	0.283005949211083	0.0742467665533166	0.0284024890908621	0.00697771782109132	0	0	0.0645819609666628	0	0.0558094108619066	0	0	0	0	0	0	0	0	0	0	0	0.229260993016653	0	0	0.371044359889396	0.241305890702626	1.60779766195506	0	0	0	0.195981391665842	0.700395691825896	0	0	0	0	0	0	0	0	0.325321766337197	0	0	0.139578958151923	0	0.0230852797392721	0.828707184795303	0.272055328842781	0	0	0	0	0	0	0	0	0	0.0436450926548946	0.149374710514127	0	0	0	0	0	0	0	1.39003827454226	0.378357926598562	0.184450117310275	0	0	0	0	0	0	0	0.757824505181313	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27757683440151	0	0	0	0	0.33522651907053	0.0492342502775974	0	0
"G900539105"	0	0	0	0	0	0	0	0.44880604707095	0.940471674667434	0.527555658780981	0	0	0	0	0	0.582499452194873	0	0	1.21726763155693	1.11210101072164	1.5976142294174	0.666735963648783	1.30780552041106	0.593106014792762	0	0.441933235455503	0.0787899923793286	0.357830993669144	0.256374481146883	0.652662969551114	0.966273040219617	2.38979282943903	1.03252934649302	1.65287273599616	2.15310397359401	0	0	0	0	0	0	0.0425193647976633	0.88816459564066	0.642828445158698	0.30943931866572	0.385495345848873	0	0	0	0	0	2.07352351189848	3.31156789103773	2.48009059013533	2.77640127739236	0	0	0	0	0	0	0.555788884222316	0.777288326589151	0.301649125714759	0.483432916892993	0	0	0.758383892259484	1.25970639913847	0.686557918645468	0.858125374641133	0	0	0	0	0	0	0	0.660591877043602	1.45414081213104	1.2536325647498	1.5796640944167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312315354098084	0.332069305063795	0.474539598239532	0.449000439497785
"G900544175"	0	0	0	0	1.56422024907419	0.848405383517797	1.19153608736942	1.58477924755197	1.61148971236478	1.67225189953217	0	0	0.0646561677365723	0.264148011675786	0.523960772494378	1.45716163903294	0	0.619484142800205	0	0	0	0	6.29631542255158	2.52360794529469	0.109874843712507	0.0133469769097299	0.0258327843866651	0.0231793356222927	0.244166172520841	5.42403473893481	4.13089894984531	1.34329770125816	1.19138001518426	0.531366198872496	0.985146629427447	0.0775483638680016	0.0418704110777145	0.23897915320217	0.293688998807578	0.124931967740339	0.0163072672857033	1.10365481670456	0	0	0	0	1.00835876343373	0.782349865250794	1.23694809781053	1.10660199940612	2.66827482595908	0	0	0	0	0	0	0	0.0195368269187418	1.00440873213397	0	1.84376312473751	1.81196537417405	0.389492002983343	1.55757740358501	0.449549650439151	0.403166330694724	0	0	0	0	2.77013009042394	1.45064410109176	1.85574409186446	2.38091625062596	0	0.541926567131608	0.245484020379805	2.74361400189215	1.2523339808755	1.37029887788219	2.87789378120744	1.85821580183178	2.83767750773634	4.51512489790887	0	0	0	0	0	0	0.901283158002546	1.08498795380909	0.727918186555498	3.24971417042168	0	0	2.15442808979525	1.10045908722657	0	0	0.916692277529912	0.511422637590862	0.3601250544145	0.499544650988375	0	0	0	0	0.583793387905324	0	0	0	0	2.14159099952972	0.747941589323501	2.34933982444494	1.10943494838871
"G900545235"	0	0	0	0	0.150130828293227	0.194747599398403	0	0	0.0706334776523525	0.0779720627758054	0	0	0.160485844917563	0.17313903286312	0	0.0894748374844789	0	0.0671866993110516	0.0557740037368583	0.0291849712758441	0.0562968823699466	0.022274029965995	0	0	0.0997714098079085	0.0341089409915321	0.467573397398639	0	1.32547350797028	0	0	0.696480938416422	0.356245984932547	0.161928751349406	0.206931572933858	0.329580546439007	0.10617139951849	0.413328724091804	0.918606191759043	0.184305576171392	0.115110122016729	0.103525409942137	0.405377877368099	0.581381608489117	0.647267565649397	1.13454727802677	0.281279023484145	0.436426531515225	1.00788363525302	0.443432643769178	0.592479739308915	0	0	0	0	0	0	0	0	0.43731778425656	2.17025572005384	0.177796444071119	0.477641755877683	0.0331482555730505	0.107278652906029	0.791911305933735	0.599832833472639	0.386692446163078	0.281981522416823	0.156583384954229	0.0457456541628545	0	0	0	0	0.316145027371504	0.283693102256815	0.103056970819824	0.21079188036316	0.0754418060768375	0.248181066117981	0	0.385638091091449	0.976063211712759	0.160263818901885	0.103444708803145	0.595913734392736	0.082633652555003	0.190885672455012	0.200480022589298	0.148641845076838	0.168259031120605	0.212677577469469	0.307777488275143	0.0295917681081445	0.698722074101315	0.227367917190211	0.376202614916537	0.143464758304078	3.31623678412058	2.47501308541661	0.527760409491209	0.677570093457944	0.187317793871278	0.92007285584186	0	0	0	0	0.676861899020665	0.104213190412386	0.150936996523361	0.202573142821797	0.418415495711567	0.198965380023876	0.145607676352894	0.156130904083991	0.119971016902847
