"X"	"SRR21968871"	"SRR21968861"	"SRR21969109"	"SRR21969108"	"SRR21969105"	"SRR21969104"	"SRR21969100"	"SRR21969099"	"SRR21969098"	"SRR21969097"	"SRR21969092"	"SRR21969091"	"SRR21969087"	"SRR21969086"	"SRR21969085"	"SRR21969084"	"SRR21968985"	"SRR21968984"	"SRR21968980"	"SRR21968979"	"SRR21968976"	"SRR21968975"	"SRR21968969"	"SRR21968968"	"SRR21968965"	"SRR21968964"	"SRR21968963"	"SRR21968962"	"SRR21968972"	"SRR21968958"	"SRR21968957"	"SRR21969082"	"SRR21969081"	"SRR21968961"	"SRR21969077"	"SRR21969076"	"SRR21969073"	"SRR21969072"	"SRR21969078"	"SRR21969066"	"SRR21969065"	"SRR21969064"	"SRR21969063"	"SRR21969058"	"SRR21969057"	"SRR21969067"	"SRR21969055"	"SRR21969054"	"SRR21968953"	"SRR21968952"	"SRR21968948"	"SRR21968947"	"SRR21968946"	"SRR21968945"	"SRR21968940"	"SRR21968939"	"SRR21968936"	"SRR21968935"	"SRR21968930"	"SRR21968929"	"SRR21968928"	"SRR21968927"	"SRR21968853"	"SRR21968842"	"SRR21968906"	"SRR21968895"	"SRR21969044"	"SRR21968938"	"SRR21969033"	"SRR21968802"	"SRR21968801"	"SRR21968798"	"SRR21969022"	"SRR21968797"	"SRR21968795"	"SRR21968794"	"SRR21969015"	"SRR21969014"	"SRR21969010"	"SRR21969009"	"SRR21969006"	"SRR21969005"	"SRR21969004"	"SRR21969003"	"SRR21968999"	"SRR21968998"	"SRR21968993"	"SRR21968992"	"SRR21968991"	"SRR21969000"	"SRR21968990"	"SRR21968890"	"SRR21968889"	"SRR21968884"	"SRR21968989"	"SRR21968883"	"SRR21968879"	"SRR21968878"	"SRR21968877"	"SRR21968876"	"SRR21968873"	"SRR21968882"	"SRR21968872"	"SRR21968868"	"SRR21968867"	"SRR21968862"	"SRR21968830"	"SRR21968916"	"SRR21968915"	"SRR21968914"	"SRR21968913"	"SRR21968829"	"SRR21968897"	"SRR21968896"	"SRR21968892"	"SRR21968891"	"SRR21969041"	"SRR21969040"	"SRR21969030"	"SRR21969029"	"SRR21969028"	"SRR21969027"	"SRR21968821"	"SRR21968820"	"SRR21968812"	"SRR21968811"	"SRR21968810"	"SRR21968809"	"SRR21968918"	"SRR21968910"	"SRR21968909"	"SRR21968903"	"SRR21968902"	"SRR21968901"	"SRR21968900"	"SRR21968894"	"SRR21968893"	"SRR21969043"	"SRR21969042"	"SRR21969035"	"SRR21969034"	"SRR21969026"	"SRR21969025"	"SRR21968819"	"SRR21968818"	"SRR21968805"	"SRR21968804"	"SRR21968919"	"SRR21968860"	"SRR21968859"	"SRR21968857"	"SRR21968855"	"SRR21968854"	"SRR21968852"	"SRR21968850"	"SRR21968849"	"SRR21968847"	"SRR21968845"	"SRR21968844"	"SRR21968843"	"SRR21968840"	"SRR21968839"	"SRR21968837"	"SRR21968835"	"SRR21968833"	"SRR21968832"
"MJ006-1-barcode33-umi148368bins-ubs-3"	0.17627684742775	0.240140702157884	0	0	0	0	0	0	0	0	0.103882612647708	0.0615934218225494	0	0	0	0	0	0.161583518481115	0.0742871292786529	0.140776436190373	0	0	0.213994799696265	0.198103489262791	0	0	0	0	0	0	0	0.105037689994645	0	0.337129157926281	0.340256970189427	0.208923220716387	0	0	0	0	0	0	0	0	0	0	0.118136524731625	0	0	0	0	0.129393250568281	0	0	0.125841779470784	0.45325539035032	0.0937715921429277	0	0	0	0	0	0	0	0	0	0	0.217079362743294	0	0	0	0	0.2549585692325	0	0.299877158754245	0.133401092618473	0	0	0	0	0.193877931471608	0.234258536239086	0	0	0	0	0.135291074768215	0.180949623624783	0.239965940318148	0	0	0	0	0	0	0	0	0	0.526762198116155	0.531934273326775	0	0.265659374870284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode33-umi150609bins-ubs-3"	0.589135779561163	0	0	0	0.0591150925378564	0.0635921959657111	0.210584142098517	0.568468923698838	0.173761946133797	0.0759208463949843	0.0908972860667446	0	0.0528951265956697	0	0.0249682222625749	0.0242594140003774	0.268020072992701	0	0.371435646393265	0.173263306080459	0.511456628477905	0.264841298944709	0.121954025633356	0	0	0	0.139222883179344	0.108813928182807	0.495083079009834	0.022405294543449	0	0.0865016270544136	0.06144538450631	0.520677255019479	0.0939515514702148	0	0	0	0.0710266076599465	0.173595248972133	0.160455825528849	0.0902058333105541	0	0.160684169289404	0.214964457581161	0	0.513637064050542	0.22086255782719	0.0820042981563172	0	0.206814714358366	0.346214373142158	0	0.193272625905965	0.139446296170329	0	0	0	0.112848177914786	0.0971284835504196	0.398904966757919	0.163274826520497	0	0	0	0	0.188436830835118	0	0.134853500061297	0	0	0.475049396729306	0	0.237653880887875	0	0	0	0	0	0	0	0	0	0	0.155482815057283	0	0	0	0	0	0.439323607427056	0.145087461173778	0.0781715306730197	0.150520416333066	0	0	0.688836104513064	0.194724730040715	0	0	0	0.780374413681458	0	0.120656370656371	0.0916704862702613	0.714979256774649	0.195124316004436	0	0	0	0	0.0833477391154027	0.124898730758844	0	0.0695764831486957	0	0.241571613006269	0.042771876842917	0	0	0	0	0	0	0.338584399956241	0.153288567279407	0.359832635983264	0	0.0400437302959422	0	0	0	0	0	0	0.823120426234051	0.0212208285299701	0.360858641215453	0	2.97712204421933	0.133303710286603	0	0	0	0	0	0	0.1364522417154	0	0	0	0	0	0	0	0	0	0	0	0	1.70500676589986	1.2565445026178	1.34575569358178	1.2190749372535	0	0
"MJ006-1-barcode34-umi121582bins-ubs-4"	0	0	0.110245479935323	0.0864148633564973	0	0	0	0	0	0.16653605015674	0.193156732891832	0.0354162175479659	0.09873756964525	0.406112622985137	0	0	0	0	0	0	0	0.0264841298944709	0	0	0.0393597480976122	0	0.508796354891786	0.608192134307477	0	0.201647650891041	0	0	0	0.149835181300569	0.782083185211518	0.131951507820876	0	0	0	0	0	0	0	0.0717102904266762	0	0	0	0	0.115937111186517	0	0	0	0	0	0.860485681246174	0.0593044435972381	0	0	0	0	0	0	0	0.366231571039534	0	0	0	0.345855255896096	0	0	0	0	0.36744029095272	0	0.0108389334489486	0.00952864947274806	0	0	0	0	0	0.0425924611343792	0.313415825464018	0.169587337478802	0	0	0	0	0	0	0	0.68661108386464	0.349910661107802	0.586068855084067	0	1.66888251347002	0	0	0	0	0	0	0	0	0	0	0.403580107015386	0	0	0	0	0.550712468821772	0.161186875506346	0.670599053535784	0.273507554446597	0.311632387104085	0	0	1.09636174105744	0.761620095274363	0.811143670106595	0.119227033725175	0.689694645565636	0.725650796793032	0.41406848266054	1.214517109983	0.099302649930265	0.391454606006672	0	0.326350855400598	0.344288119353215	0.0639675705979171	0.0773580285389907	0.154509982626527	0.263736757047944	0.620961545728213	0.0975011040566195	0	0.0931327455876219	0	0	0.815237903530181	0.453407362246438	0.228821630446882	0.469860973497099	0.618290298795213	2.10471430569863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi135816bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411436408312539	0.213871893443067	0.894026186579378	0.0794523896834128	0	0	0	0	0	0	0.13903017972194	0	0	0.0720846892120114	0.0259961242142081	0.535660773149536	0.444365446142908	0.167688374522363	0	0	0.185761896956783	0.0426374295721029	0	0	0	0.31074459184893	0.0439700026870557	0	1.20191072987827	0.874496343829279	0	0	0	0	0	0	0.608802122304605	0.423603168551701	0	0	0	0	0	0.198262289346318	0	0	0	0	0	0	0	0	0.0253292806484296	0.500273258502543	1.15856173371827	0.43728314083369	0.256521424958451	0.0921102782365646	0	0	0	0	0	0	0	0	0.458265139116203	0.706313219393094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.300012500520855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi143487bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0.137527329148741	0.0921080175842579	0	0	0	0	0	0	0.742635024549918	0.193537872305749	0.35205596079063	0.237724187115349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35684647302905	1.0717160164358	0	0	0	0	0	0	0	0	0	0	0.0556745182012848	2.13767982633651	0.0939888030730252	0	0	0	3.50193093622286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69200588523786	0.465306730196546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237191353182945	0	0	0.309715095868215	0.66050642563976	0	0	0	0	1.87999795890101	0.867959504803236	0	0	0	0	0.847828465156985	0.462348107786066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi170651bins-ubs-3"	0	0	0	0	0	0	0.738570469389001	0.800909550277918	0	0	0	0	1.579801114324	0.611262298513711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05477232773775	0.368268381889267	0	0	0	0	0	0	0	0	0	0	0	0	1.4448295552634	1.0161956176564	0	0	0	0	0	1.17986099338871	0.111907676167162	0	0	0	0	0	0	0	0	0	0	0	0	15.4825737265416	14.9457197314991	0	0	0	0.00595858781468792	0	0.0294278387354437	0	0	2.33759664715659	2.04865963664083	5.85598933254315	2.07631874298541	0	0	0	0	0	0	0.0286415711947627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56853281853282	1.5083961831743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode36-umi113965bins-ubs-4"	0	0.17587769735507	0	0.255643970762971	0	0	0	0	0	0	0.709323464485132	0.146284376828555	0	0.196776219384551	0	0	0	0	0.171431836796891	0	0.0716039279869067	0.105936519577884	0	0.20866900869014	0	0	0.367042146563726	0	0	0.124090862086795	0.310253499810821	0	0	0	0.490071606317607	0	0	0.451271629658408	0	0	0	0	0	0.0942857522276669	0	0	0	0	0	0	0	0	0	0	1.07135569008911	0.919218875757191	0.0863685717105913	0	0.297258614995046	0.308818768211591	0	0.291562190215173	0	0	0	0	0	0.128775893152802	0.339176985002656	0	0	0	0.401184807468786	0	0	0	0	0	0	0.265208022542682	0	0.45077021367218	0.427385216541843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610790634543604	0.584174190122146	0	0	0	0	0.0612646309612098	0	0.183340972540523	0.556094977491394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi101248bins-ubs-4"	0	0	0	0	0	0	0	0.0404244567963618	0.0684516757496775	0.423687304075235	0	0	0	0	0	0	0	0	0	0	0.642389525368249	0.264841298944709	0.46940794772084	0	0	0	0.275914441209973	0.345872843152495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726671797890162	0	0.70596282091995	0	0	0	0	0	0.644176979149008	0.213324007693653	0	0	0	0	0.824202941466785	0	0	0	0	0	0	0.356841017935956	0	0	0	0	0	0.163861164903918	0	0	0.243710397060478	0	0.126454223571067	0.133401092618473	0.114823320245944	0.0363108206245461	0	0.397812033814023	0	0	0	0	0.0654664484451719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113402494854887	0	0.0225711798278141	0.965250965250965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi107576bins-ubs-4"	0	0	0	0	0	0	0	0	0	0.0808189655172414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810037571955465	0.249716231555051	0	0.158340029304722	0	0	0	0	0.31080959923493	0	0	0	0	0	0.146076517535822	0.320003908444683	0	0	0	0	0.259748197041926	0	0	0	0	0	0	0	0	0.255972696245734	0.286404502776878	0	0	0	0.173725232416189	0	0.265186044584404	0.346895074946467	0.246513852606792	0.433165788075681	0.17279904662595	0.19419115163796	0	0.371189681676728	0	0.191487824264759	0.139753525600305	0	0	0	0.186474390850323	0	0.241357279761482	0	0.0777275296777841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi118727bins-ubs-4"	0	0	0	0	0	0	0	0.277918140474987	0.0737171892688834	0.46532131661442	0.400921958187248	0.314126451295002	0.229212215247902	0.142348754448399	0	0	0.122604927007299	0.164468938453992	0.0685727347187566	0.0893388921977367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359236791269868	0	1.17467081899142	0	0	0	0.196948431203876	0.938873617252965	0.994210616312871	1.28427189387859	0.259386717345524	0.3551708700194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173725232416189	0	0	0.338329764453961	0	0.355522863797965	0	0	0	0	0	0	0	0	0	0	0.190618266202553	0.171507400917192	0.145524242209129	0	0	0	0	0	0	0	0	0	0.0653915317966323	0	0	0	0	0	0	0	0	0.205804527699609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi136636bins-ubs-3"	0	0	0	0	0	0	0	0	0.392280757180844	0.222864420062696	0	0	0	0	0	0.18598884066956	0	0	0	0	0	0	0	0	0	0	0.194912036451082	0.357531478314939	0	0.732480783151218	0.539790641947282	0.0556081888206945	0.0449023963699957	0	0	0	0	0.152416245778668	0	0	0	0	0	0.243018206445958	0.100153895009405	0	0.631773588782166	0.376063274138188	1.47324963239453	0.412541254125412	0	0	0	0	0	0	0	0	0.071562259165474	0	0	0	0.93604912385802	0.159639402760823	0	0	0.376873661670236	2.08249015784245	0.502635772955744	0	0	0.529701097237987	2.17464661992426	0.736727030752412	0	0	0	0	1.51549594604834	0.182330515498094	0	0	0.142461738847281	0.134256642170718	0	0	0	0	0	0	0	0	0	0	0	0	0.156090939938921	0.628429810585944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi141792bins-ubs-3"	0	3.43637962524521	0.705571071586065	1.32862852410615	0.477468055113456	1.74751354513774	0	0	1.97983308322144	2.56906347962382	0.108752110115569	0.120107172553971	1.58685379787009	2.26083315888633	3.26175776284729	1.83293350225073	0.119753649635036	1.14839714920507	0.158098249490466	0.701174941794358	0.570785597381342	0.385038503850385	0.361260038196921	0.789772577194326	0.321437942797166	0.274887546003908	1.698519174788	2.10826985854189	0.776534418446931	0.258522629347489	0.232059528313785	0.226551880380607	0.463203667816798	0	1.07155553298461	1.24804134480578	0	0.119542153551896	3.01589903294542	0	0	0	2.14832254267216	1.15666042521546	0.566724479077607	2.56431920915889	0.803842005239098	0.429786599015072	0.650378916412171	1.55543332110989	0.440752669944058	0.171358629130967	0.293528064146621	0	0.99312971906673	2.11377981107299	1.20916000394828	0.777989383686535	0.244963117912584	0.749632655094264	1.84591317950724	0.934942756623321	0.172233038789876	0.267630763451967	0.879691689008043	0.430927322449656	0.359743040685225	0.353213878361971	0.727391606391239	1.03083569194101	1.5999662276258	1.31584478917056	0.532413482809044	1.34987404344313	0	0	0	0	0.333409108130636	0.327366152826123	0.66738749487342	0.567899481791723	0	0.508762012436405	3.62111292962357	3.53156609696547	0	0	0	0	2.71883289124668	0.621219552068007	0.134008338296605	0	0	0	2.51781472684086	1.75694813241282	0	0	0.373808223780923	0	0.532034953084191	0.206839492553778	0.825034376432351	3.30126224732986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71779859484778	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4779490856938	0	0
"MJ006-1-barcode37-umi144579bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0614940545289116	0	0	0.331656764785309	0.951510529975105	0	0.132207679377491	0	0	1.86104489688805	0.856463352421736	0	0	0	0	2.39634613280823	1.9126937828143	0	0	0	0	0.176474727844572	0.649019283706957	0.258787649428998	0.422232348836547	1.29455467768001	0.367160832819014	0.491520271626605	0	0.143413000874191	0	0	0.551669476385779	0.189412997283107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi190318bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090290444362301	0	0.522790972119782	0.45618548614815	0.273694654871598	0.367347442767886	0	0.292125507434903	0	0	0.119122090160116	0	0.196091295441789	0.174597814294028	0	0	0	0	1.35926047478394	0.172527213375203	0	0	0	0.36192196939755	0	0	0	0	0	0.326225233962692	0.613109883744272	0.174808469498451	0.37424508196253	0.32794582135845	2.30386513434725	0	0	0.413734245321525	0.400067301041297	0.506673341135246	0	0	0	0	0	1.95167286245353	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode37-umi230976bins-ubs-3"	0.681913067681032	0	0.121270027928855	0	0.0181892592424174	0.0432426932566835	0.173960813037905	0.0176856998484083	0	0.0955133228840125	0	0.0277170398201472	0	0	0	0	0	0	0	0.159727110292923	0.108428805237316	0.191500631544636	0	0	0	0	0	0	0	0	0	0	0.0992579288178853	0	0	0	0	0	0	0	0	0.0273351010031982	0.142617829492462	0	0	0	0.0487955210848015	0	0	0.0580613616917247	0	0.111907676167162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0883034695904927	0	0.0476687025175034	0	0	0	0	0	0	0	0	0	0	0.11930949629022	0.113579896358345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11760258725692	1.14150512639575	0.0612646309612098	0.155129619415334	0	0	0	0.052100891844678	0.0324531641835079	0.04517930536818	0.234675050307419	0	0	0	0	0	0.0312778672487456	0	0.116634227772068	0	0	0	0	0.0532020192022172	0.0815009298763811	0	0	0.050228485010619	0.152547543984542	0.03670035571114	0.0135333380248905	0	0	0	0	0	0	0.0449668088741997	0	0	0	0	0.0520885742528545	0	0.109675771001975	0.029764522042658	0	0.108784506068037	0.286697247706422	0	0	0	0	0	0	0	0	0.679501698754247	0	0	0	0	0	0	0	0.510348738304508
"MJ006-1-barcode37-umi59724bins-ubs-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115050967578637	0.110937953987163	0	0	0.199974686748513	0.231229597388466	0	0	0	0	0	0	0	0	0	0	0	0.100502512562814	0.111336695264916	0.0492031818057568	0	0.0690543537442067	0.0635122261035249	0	0.254250346705018	0.0238770332786151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834562168606658	0.0535126005451596	0	0	0	0	0	1.74490570055768	0.377818245445767	0	0	0	0	0.0586669719257076	0.0470157378996338	0.161360901433104	0.141497139027145	0.135006973500697	0	0	0.224154480266501	0.0779520270233694	0.102779355005642	0.615525032835422	0	0	0	0	1.63847809835365	0.0782772156165902	0	0	0	0	0.514539450085963	0.259856798339908	0	0	0	0	0	0.367936925098555	0	0	0	0	0	0	0.415251038127595	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi102699bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121514190385962	0	0	0	0	0	0.128507815068288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312077710379765	0.36715804958779	0.364655553916507	0.912998462648637	0.518960740703579	0.256217123947349	0.0455711585201188	0.162042747886155	0.154147898010472	0	0.445210493391719	0.140628746589591	0.0335323404844694	0	0	0	0.110179435079987	0.105166782143918	0.263100317251942	0.15452977025333	0.0569037656903766	0.0928135049109263	0.044493033662158	0.0417819434249901	0	0.106373038747098	0.0512009973063823	0.297627524137735	0.159364338301311	0.116509012129533	0.469152371284204	0.622228217796739	0.0679926179443375	1.50954670915972	0.210054331360708	0.256019928037642	0.288854820856739	0	0	0.329439141699419	0	0.0974658869395711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi110992bins-ubs-4"	0	0	0	0	0	0	0	0	3.2672511386673	0.502057210031348	0	0	0	0	0	0	0	0	0	0	0.818330605564648	8.47084708470847	0.563749741135323	5.23785625610819	0	0	0.169598784963929	0.130188092647287	0.874872838250254	0.0292992313260487	0	0	0	2.82064728798322	0	0	0	0	0	0	0	0	0	6.34503273441961	1.32642841439285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27538116915962	0.593952483801296	2.38906585673013	5.00099029510794	0	0	0	0	0	0	0.310965630114566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi115660bins-ubs-4"	0	0	0.305012494487726	0	0.497930971761175	0.386640551471523	0	0	0	0	0	0	0.24331758234008	0	0.118031596150354	0.366586700450147	0	0	0.0419055601059068	0	0	0	0	0	0.2514650572903	0	0.0911277053537527	0.0621793875330328	0.471346219057308	0	0	0	0	0.191039856158226	0	0	0.233842816958688	0	0	0	0	0	0.461810114547019	0.247002111469663	0.0879400053741114	0	0.259386717345524	0.280555141023728	0.186630471666101	0	0	0	0	0	0	0	0	0	0	0	0.221613870421066	0.0291562190215173	0	0	0	0.0870141708792575	0	0	0	0.140026813645166	0.173083417764269	0.0882835162063312	0	0	0.299877158754245	0.289035700673358	0	0	0	0	0	0	0	0.0565291124929339	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216852540272615	0	0	0	0	0	0	0.241676736530689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi116271bins-ubs-4"	1.45660342348193	0.64263004802814	0	0	0	1.17772746928497	0	0	0.429139351815286	0	0.92358135307103	0.551261125311817	0	0	0.714999092064645	0.865252432680126	2.26391423357664	1.10800126958479	0.820968018438446	0	0	0	0	0.462241474946512	0	0.824662638011722	0.531578281230224	1.45927250116586	0.942692438114615	0	0	0	0	1.80551393467186	0	0	0	0	0.748511173031743	0	0	0	0	0.377143008910668	0	1.49972540239111	0	0	0.732383214568488	0	5.64841498559078	2.36055254415108	0	0	0	0	0	0	1.86887592205219	0	0	0	0	0	2.06518096514745	0.646390983674484	2.24839400428266	0	0	0	0	0	0	0	0	2.47427264642358	0.651900140751167	0.528157390902489	1.11010078048041	0	0	0	0	0	0	1.23822811301012	0	0	0	0.417188151856487	0	0.318783717508583	0	0	0.488875586151851	0	0.912792670512385	0.734643299699062	1.95973394044909	0	0.424209332605317	1.83055912996555	0	0.468836183121897	0	3.23064701209286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi120372bins-ubs-7"	0	0.943651491578164	0	0	0	0.783455854297561	0	0	0.0816154595476924	0.325724921630094	0.33437215945981	0.23097533183456	0	0	0	0	0	0	0	0	0	0	0.0207091741641547	0.036979317995721	0.225225225225225	0.527057112999228	0.139222883179344	0	0.0542556798914886	0.196477198304092	0.0428805650145037	0	0	0	0.0609415468995988	0	0.908259057172874	0.349660799139296	0	0	0	0	0	0.243018206445958	0.0610694481764663	0	0.259386717345524	0.781972839874646	0.52313086754892	0.11306686224178	0.433971859637227	0.19234131841231	0	0	0.149649683694987	0	0.779784818872767	0.798249523886705	0.50919299790818	0	0	0	0	0.380317400694901	0	0	0.321199143468951	0.180286250413923	0	0	0	0.4708454197671	0.202467099096397	0	0	0	0	0	0.348564067591119	0.932371954251616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526762198116155	0.098371406711116	0	0	0	0.47573083287369	0.858369098712446	0.185364992497131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
